xflr5 v6.61

Plane name :        FunCub
Polar name :        T1-22.0 m/s-VLM2-b5.0°
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -9.000     5.000  -0.673211   0.025622   0.023517   0.049139  -0.028854  -0.004091   0.180482   0.008533   0.008466   22.0000     0.1479
   -8.500     5.000  -0.629134   0.022503   0.022126   0.044630  -0.028431  -0.003914   0.170556   0.008684   0.008643   22.0000     0.1483
   -8.000     5.000  -0.585061   0.019605   0.021127   0.040732  -0.028097  -0.003733   0.160540   0.008889   0.008833   22.0000     0.1488
   -7.500     5.000  -0.540995   0.016926   0.020351   0.037276  -0.027846  -0.003547   0.150459   0.009096   0.009033   22.0000     0.1495
   -7.000     5.000  -0.496941   0.014464   0.019643   0.034108  -0.027670  -0.003355   0.140328   0.009311   0.009241   22.0000     0.1503
   -6.500     5.000  -0.452902   0.012219   0.018963   0.031182  -0.027564  -0.003156   0.130159   0.009529   0.009454   22.0000     0.1513
   -6.000     5.000  -0.408883   0.010187   0.018308   0.028495  -0.027525  -0.002949   0.119959   0.009754   0.009671   22.0000     0.1525
   -5.500     5.000  -0.364887   0.008368   0.017688   0.026055  -0.027548  -0.002734   0.109736   0.009977   0.009891   22.0000     0.1541
   -5.000     5.000  -0.320917   0.006758   0.017070   0.023829  -0.027631  -0.002511   0.099500   0.010206   0.010112   22.0000     0.1562
   -4.500     5.000  -0.276976   0.005356   0.016429   0.021785  -0.027771  -0.002280   0.089260   0.010433   0.010334   22.0000     0.1590
   -4.000     5.000  -0.233066   0.004160   0.015663   0.019822  -0.027965  -0.002040   0.079026   0.010660   0.010556   22.0000     0.1630
   -3.500     5.000  -0.189187   0.003167   0.015123   0.018290  -0.028212  -0.001792   0.068794   0.010884   0.010777   22.0000     0.1688
   -3.000     5.000  -0.145341   0.002384   0.014560   0.016944  -0.028510  -0.001537   0.058580   0.011108   0.010996   22.0000     0.1784
   -2.500     5.000  -0.101531   0.001844   0.014038   0.015882  -0.028857  -0.001273   0.048388   0.011332   0.011214   22.0000     0.1962
   -2.000     5.000  -0.057758   0.001370   0.013163   0.014533  -0.029251  -0.001001   0.038232   0.011560   0.011428   22.0000     0.2413
   -1.500     5.000  -0.014009   0.001148   0.011966   0.013114  -0.029690  -0.000722   0.028114   0.011773   0.011639   22.0000     0.5689
   -1.000     5.000   0.029705   0.001091   0.011140   0.012231  -0.030172  -0.000436   0.018023   0.011979   0.011845   22.0000    -0.0688
   -0.500     5.000   0.073422   0.000992   0.010844   0.011836  -0.030691  -0.000145   0.007914   0.012172   0.012045   22.0000     0.0531
    0.000     5.000   0.118913  -0.002244   0.010757   0.008513  -0.031076  -0.000028  -0.006565   0.012290   0.012167   22.0000     0.0932
    0.500     5.000   0.161041   0.001274   0.010825   0.012099  -0.031870   0.000457  -0.012356   0.012546   0.012428   22.0000     0.0980
    1.000     5.000   0.204711   0.002694   0.010979   0.013673  -0.032532   0.000772  -0.022524   0.012724   0.012612   22.0000     0.1062
    1.500     5.000   0.248526   0.003734   0.011171   0.014906  -0.033232   0.001089  -0.032866   0.012894   0.012786   22.0000     0.1117
    2.000     5.000   0.292373   0.004947   0.011371   0.016317  -0.033941   0.001409  -0.043280   0.013049   0.012944   22.0000     0.1155
    2.500     5.000   0.336375   0.006424   0.011570   0.017994  -0.034736   0.001733  -0.053765   0.013207   0.013104   22.0000     0.1185
    3.000     5.000   0.380286   0.007772   0.011756   0.019528  -0.035587   0.002062  -0.064308   0.013359   0.013256   22.0000     0.1208
    3.500     5.000   0.424257   0.009498   0.011940   0.021438  -0.036481   0.002393  -0.074901   0.013499   0.013397   22.0000     0.1227
    4.000     5.000   0.468260   0.011443   0.012127   0.023570  -0.037415   0.002726  -0.085534   0.013625   0.013523   22.0000     0.1243
    4.500     5.000   0.512284   0.013627   0.012344   0.025972  -0.038394   0.003060  -0.096199   0.013738   0.013638   22.0000     0.1256
    5.000     5.000   0.556331   0.016316   0.012619   0.028935  -0.039441   0.003396  -0.106888   0.013847   0.013747   22.0000     0.1268
    5.500     5.000   0.600437   0.018530   0.012953   0.031483  -0.040491   0.003732  -0.117578   0.013937   0.013842   22.0000     0.1278
    6.000     5.000   0.644523   0.021266   0.013310   0.034577  -0.041666   0.004071  -0.128286   0.014033   0.013940   22.0000     0.1288
    6.500     5.000   0.688617   0.024233   0.013671   0.037904  -0.042897   0.004409  -0.138995   0.014111   0.014022   22.0000     0.1296
    7.000     5.000   0.732712   0.027408   0.014045   0.041453  -0.044160   0.004745  -0.149688   0.014168   0.014083   22.0000     0.1304
    7.500     5.000   0.776805   0.030784   0.014442   0.045226  -0.045476   0.005079  -0.160357   0.014214   0.014134   22.0000     0.1311
    8.000     5.000   0.820888   0.034349   0.014838   0.049187  -0.046861   0.005413  -0.170991   0.014256   0.014181   22.0000     0.1318


