xflr5 v6.47

Plane name :        plane
Polar name :        T1-30.0 m/s-VLM2-b10.0°.gr.0.5
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000    10.000  -0.461874   0.007415   0.022577   0.029992  -0.053093  -0.015681   0.081024   0.012777   0.013157   30.0000     0.2577
   -7.000    10.000  -0.356092   0.006096   0.019297   0.025393  -0.049637  -0.014594   0.092647   0.012706   0.012952   30.0000     0.2814
   -6.000    10.000  -0.250392   0.005363   0.016796   0.022159  -0.046708  -0.013571   0.100887   0.012557   0.012731   30.0000     0.3213
   -5.000    10.000  -0.144797   0.003912   0.014829   0.018740  -0.044588  -0.012616   0.105646   0.012501   0.012516   30.0000     0.4132
   -4.000    10.000  -0.039302   0.003302   0.014058   0.017359  -0.042872  -0.011720   0.107167   0.012342   0.012270   30.0000     0.9758
   -3.000    10.000   0.065868   0.003088   0.013902   0.016990  -0.041771  -0.010896   0.105252   0.012116   0.012028   30.0000    -0.2433
   -2.000    10.000   0.170543   0.003085   0.013919   0.017004  -0.041176  -0.010134   0.099767   0.011856   0.011764   30.0000     0.0417
   -1.000    10.000   0.274678   0.003634   0.014036   0.017669  -0.041057  -0.009439   0.090671   0.011580   0.011485   30.0000     0.1130
    0.000    10.000   0.378024   0.004340   0.014239   0.018579  -0.041593  -0.008817   0.077954   0.011318   0.011221   30.0000     0.1475
    1.000    10.000   0.480585   0.005504   0.014510   0.020014  -0.042532  -0.008260   0.061643   0.011025   0.010927   30.0000     0.1690
    2.000    10.000   0.582122   0.006917   0.014852   0.021769  -0.044106  -0.007777   0.041759   0.010758   0.010659   30.0000     0.1845
    3.000    10.000   0.682603   0.008652   0.015273   0.023925  -0.046112  -0.007362   0.018351   0.010470   0.010371   30.0000     0.1967
    4.000    10.000   0.781851   0.010712   0.015801   0.026514  -0.048689  -0.007018  -0.008514   0.010207   0.010106   30.0000     0.2070
    5.000    10.000   0.879777   0.013027   0.016471   0.029498  -0.051779  -0.006746  -0.038774   0.009951   0.009846   30.0000     0.2160
    6.000    10.000   0.976274   0.015690   0.017536   0.033225  -0.055382  -0.006542  -0.072215   0.009738   0.009605   30.0000     0.2243
    7.000    10.000   1.071300   0.018908   0.019734   0.038641  -0.059471  -0.006409  -0.108375   0.009579   0.009386   30.0000     0.2319
    8.000    10.000   1.167957   0.039938   0.023131   0.063069  -0.061296  -0.006364  -0.147586   0.009407   0.009200   30.0000     0.2386
    9.000    10.000   1.252730   0.027361   0.027196   0.054556  -0.068878  -0.006301  -0.181223   0.009247   0.009042   30.0000     0.2448
   10.000    10.000   1.342693   0.028044   0.033186   0.061230  -0.075039  -0.006437  -0.227067   0.009150   0.008907   30.0000     0.2523


