xflr5 v6.47

Plane name :        plane
Polar name :        T1-10.0 m/s-VLM2-b10.0°.gr.7.5
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000    10.000  -0.437752   0.008235   0.032893   0.041128  -0.051674  -0.014738   0.082089   0.012575   0.012956   10.0000     0.2560
   -7.000    10.000  -0.337652   0.006574   0.026401   0.032976  -0.048522  -0.013760   0.090437   0.012400   0.012772   10.0000     0.2802
   -6.000    10.000  -0.237472   0.005559   0.021978   0.027537  -0.045847  -0.012835   0.098783   0.012291   0.012571   10.0000     0.3213
   -5.000    10.000  -0.137228   0.003998   0.019241   0.023240  -0.043907  -0.011967   0.104478   0.012470   0.012374   10.0000     0.4168
   -4.000    10.000  -0.036915   0.003325   0.018854   0.022178  -0.042336  -0.011148   0.107814   0.012264   0.012147   10.0000     1.0112
   -3.000    10.000   0.063262   0.003143   0.018730   0.021873  -0.041326  -0.010388   0.108059   0.012048   0.011923   10.0000    -0.2638
   -2.000    10.000   0.163146   0.003274   0.018765   0.022038  -0.040779  -0.009679   0.105179   0.011808   0.011677   10.0000     0.0287
   -1.000    10.000   0.262702   0.004050   0.018947   0.022997  -0.040665  -0.009026   0.099149   0.011551   0.011415   10.0000     0.1019
    0.000    10.000   0.361697   0.005098   0.019261   0.024359  -0.041155  -0.008434   0.089949   0.011306   0.011167   10.0000     0.1370
    1.000    10.000   0.460139   0.006712   0.019676   0.026388  -0.042006  -0.007896   0.077596   0.011028   0.010887   10.0000     0.1587
    2.000    10.000   0.557806   0.008693   0.020204   0.028897  -0.043446  -0.007420   0.062106   0.010773   0.010631   10.0000     0.1742
    3.000    10.000   0.654671   0.011116   0.020857   0.031974  -0.045270  -0.006999   0.043524   0.010494   0.010350   10.0000     0.1862
    4.000    10.000   0.750570   0.013990   0.021665   0.035655  -0.047620  -0.006639   0.021909   0.010235   0.010090   10.0000     0.1962
    5.000    10.000   0.845420   0.017249   0.022672   0.039921  -0.050430  -0.006338  -0.002681   0.009975   0.009829   10.0000     0.2049
    6.000    10.000   0.939122   0.020984   0.023941   0.044925  -0.053706  -0.006095  -0.030133   0.009732   0.009582   10.0000     0.2127
    7.000    10.000   1.031620   0.025376   0.025679   0.051055  -0.057416  -0.005911  -0.060287   0.009514   0.009348   10.0000     0.2198
    8.000    10.000   1.125349   0.044194   0.029145   0.073338  -0.059361  -0.005800  -0.092616   0.009403   0.009137   10.0000     0.2261
    9.000    10.000   1.209270   0.037059   0.034057   0.071115  -0.065840  -0.005679  -0.119596   0.009196   0.008948   10.0000     0.2316
   10.000    10.000   1.297330   0.039273   0.040802   0.080075  -0.071413  -0.005728  -0.157347   0.009050   0.008757   10.0000     0.2384


