xflr5 v6.47

Plane name :        plane
Polar name :        T1-20.0 m/s-VLM2.gr.2.5
Freestream speed :  20.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000     0.000  -0.452192   0.005178   0.024881   0.030058  -0.000025  -0.000002   0.072073   0.000006   0.000006   20.0000     0.2662
   -7.000     0.000  -0.348283   0.003418   0.021070   0.024488  -0.000025  -0.000002   0.075338   0.000006   0.000006   20.0000     0.2799
   -6.000     0.000  -0.244163   0.002066   0.017879   0.019944  -0.000025  -0.000002   0.077079   0.000005   0.000005   20.0000     0.3055
   -5.000     0.000  -0.139885   0.001127   0.015273   0.016400  -0.000025  -0.000002   0.077456   0.000005   0.000005   20.0000     0.3694
   -4.000     0.000  -0.035503   0.000605   0.015094   0.015698  -0.000024  -0.000002   0.076950   0.000005   0.000005   20.0000     0.8095
   -3.000     0.000   0.068929   0.000502   0.015061   0.015563  -0.000024  -0.000002   0.074719   0.000005   0.000005   20.0000    -0.0841
   -2.000     0.000   0.173358   0.000821   0.015128   0.015949  -0.000024  -0.000002   0.070751   0.000005   0.000005   20.0000     0.0989
   -1.000     0.000   0.277730   0.001562   0.015295   0.016857  -0.000024  -0.000001   0.065050   0.000005   0.000005   20.0000     0.1444
    0.000     0.000   0.381991   0.002723   0.015551   0.018274  -0.000023  -0.000001   0.057620   0.000005   0.000005   20.0000     0.1650
    1.000     0.000   0.486088   0.004303   0.015883   0.020186  -0.000023  -0.000001   0.048465   0.000005   0.000005   20.0000     0.1768
    2.000     0.000   0.589965   0.006297   0.016302   0.022599  -0.000023  -0.000001   0.037601   0.000004   0.000004   20.0000     0.1845
    3.000     0.000   0.693571   0.008701   0.016822   0.025522  -0.000023  -0.000001   0.025048   0.000004   0.000004   20.0000     0.1898
    4.000     0.000   0.796852   0.011508   0.017469   0.028977  -0.000022  -0.000001   0.010833   0.000004   0.000004   20.0000     0.1939
    5.000     0.000   0.899756   0.014712   0.018278   0.032990  -0.000022  -0.000001  -0.005010   0.000004   0.000004   20.0000     0.1970
    6.000     0.000   1.002231   0.018304   0.019383   0.037687  -0.000022  -0.000001  -0.022406   0.000004   0.000004   20.0000     0.1995
    7.000     0.000   1.104224   0.022274   0.021852   0.044126  -0.000021  -0.000001  -0.040869   0.000004   0.000004   20.0000     0.2016
    8.000     0.000   1.205686   0.026611   0.026070   0.052680  -0.000021  -0.000001  -0.060149   0.000003   0.000004   20.0000     0.2034
    9.000     0.000   1.306566   0.031302   0.031450   0.062752  -0.000021  -0.000001  -0.080507   0.000003   0.000003   20.0000     0.2049
   10.000     0.000   1.406814   0.036336   0.039777   0.076114  -0.000020  -0.000001  -0.101119   0.000003   0.000003   20.0000     0.2062


