xflr5 v6.47

Plane name :        plane
Polar name :        T1-30.0 m/s-VLM2.gr.2.5
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000     0.000  -0.452192   0.005178   0.021917   0.027094  -0.000025  -0.000002   0.070631   0.000006   0.000006   30.0000     0.2662
   -7.000     0.000  -0.348283   0.003418   0.018642   0.022060  -0.000025  -0.000002   0.074158   0.000006   0.000006   30.0000     0.2799
   -6.000     0.000  -0.244163   0.002066   0.016349   0.018415  -0.000025  -0.000002   0.076279   0.000005   0.000005   30.0000     0.3055
   -5.000     0.000  -0.139885   0.001127   0.014113   0.015239  -0.000025  -0.000002   0.076772   0.000005   0.000005   30.0000     0.3694
   -4.000     0.000  -0.035503   0.000605   0.013703   0.014307  -0.000024  -0.000002   0.076202   0.000005   0.000005   30.0000     0.8095
   -3.000     0.000   0.068929   0.000502   0.013624   0.014127  -0.000024  -0.000002   0.073973   0.000005   0.000005   30.0000    -0.0841
   -2.000     0.000   0.173358   0.000821   0.013675   0.014496  -0.000024  -0.000002   0.070013   0.000005   0.000005   30.0000     0.0989
   -1.000     0.000   0.277730   0.001562   0.013810   0.015372  -0.000024  -0.000001   0.064313   0.000005   0.000005   30.0000     0.1444
    0.000     0.000   0.381991   0.002723   0.014023   0.016746  -0.000023  -0.000001   0.056878   0.000005   0.000005   30.0000     0.1650
    1.000     0.000   0.486088   0.004303   0.014298   0.018601  -0.000023  -0.000001   0.047712   0.000005   0.000005   30.0000     0.1768
    2.000     0.000   0.589965   0.006297   0.014643   0.020940  -0.000023  -0.000001   0.036829   0.000004   0.000004   30.0000     0.1845
    3.000     0.000   0.693571   0.008701   0.015067   0.023767  -0.000023  -0.000001   0.024246   0.000004   0.000004   30.0000     0.1898
    4.000     0.000   0.796852   0.011508   0.015591   0.027099  -0.000022  -0.000001   0.009989   0.000004   0.000004   30.0000     0.1939
    5.000     0.000   0.899756   0.014712   0.016246   0.030958  -0.000022  -0.000001  -0.005911   0.000004   0.000004   30.0000     0.1970
    6.000     0.000   1.002231   0.018304   0.017240   0.035543  -0.000022  -0.000001  -0.023349   0.000004   0.000004   30.0000     0.1995
    7.000     0.000   1.104224   0.022274   0.019492   0.041765  -0.000021  -0.000001  -0.041889   0.000004   0.000004   30.0000     0.2016
    8.000     0.000   1.205686   0.026611   0.022943   0.049553  -0.000021  -0.000001  -0.061500   0.000003   0.000004   30.0000     0.2034
    9.000     0.000   1.306566   0.031302   0.027280   0.058583  -0.000021  -0.000001  -0.082314   0.000003   0.000003   30.0000     0.2049
   10.000     0.000   1.406814   0.036336   0.033493   0.069829  -0.000020  -0.000001  -0.103852   0.000003   0.000003   30.0000     0.2062


