xflr5 v6.47

Plane name :        plane
Polar name :        T1-20.0 m/s-VLM2.gr.0.5
Freestream speed :  20.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000     0.000  -0.471041   0.004379   0.025636   0.030015  -0.000025  -0.000003   0.082643   0.000006   0.000006   20.0000     0.2710
   -7.000     0.000  -0.362940   0.002947   0.021561   0.024508  -0.000025  -0.000002   0.083565   0.000006   0.000006   20.0000     0.2842
   -6.000     0.000  -0.254645   0.001836   0.018160   0.019997  -0.000025  -0.000002   0.082890   0.000006   0.000006   20.0000     0.3087
   -5.000     0.000  -0.146206   0.001051   0.015348   0.016399  -0.000025  -0.000002   0.080768   0.000005   0.000005   20.0000     0.3696
   -4.000     0.000  -0.037673   0.000594   0.015096   0.015690  -0.000025  -0.000002   0.077769   0.000005   0.000005   20.0000     0.7818
   -3.000     0.000   0.070904   0.000469   0.015061   0.015529  -0.000024  -0.000002   0.072984   0.000005   0.000005   20.0000    -0.0685
   -2.000     0.000   0.179473   0.000675   0.015134   0.015809  -0.000024  -0.000002   0.066387   0.000005   0.000005   20.0000     0.1100
   -1.000     0.000   0.287985   0.001214   0.015314   0.016528  -0.000024  -0.000002   0.057982   0.000005   0.000005   20.0000     0.1539
    0.000     0.000   0.396388   0.002084   0.015588   0.017672  -0.000024  -0.000001   0.047779   0.000005   0.000005   20.0000     0.1738
    1.000     0.000   0.504634   0.003285   0.015945   0.019230  -0.000023  -0.000001   0.035783   0.000005   0.000005   20.0000     0.1852
    2.000     0.000   0.612671   0.004812   0.016396   0.021208  -0.000023  -0.000001   0.022015   0.000004   0.000004   20.0000     0.1926
    3.000     0.000   0.720449   0.006663   0.016962   0.023625  -0.000023  -0.000001   0.006502   0.000004   0.000004   20.0000     0.1978
    4.000     0.000   0.827919   0.008832   0.017671   0.026503  -0.000022  -0.000001  -0.010726   0.000004   0.000004   20.0000     0.2016
    5.000     0.000   0.935031   0.011314   0.018569   0.029882  -0.000022  -0.000001  -0.029626   0.000004   0.000004   20.0000     0.2046
    6.000     0.000   1.041737   0.014101   0.020011   0.034113  -0.000022  -0.000001  -0.050034   0.000004   0.000004   20.0000     0.2070
    7.000     0.000   1.147987   0.017188   0.023425   0.040613  -0.000021  -0.000001  -0.071289   0.000004   0.000004   20.0000     0.2090
    8.000     0.000   1.253734   0.020564   0.028291   0.048855  -0.000021  -0.000001  -0.093538   0.000003   0.000003   20.0000     0.2107
    9.000     0.000   1.358931   0.024220   0.035055   0.059276  -0.000020  -0.000001  -0.116617   0.000003   0.000003   20.0000     0.2121


