xflr5 v6.47

Plane name :        plane
Polar name :        T1-10.0 m/s-VLM2-b10.0°.gr.0.5
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000    10.000  -0.461874   0.007415   0.037290   0.044705  -0.053093  -0.015681   0.093928   0.012728   0.013157   10.0000     0.2577
   -7.000    10.000  -0.356092   0.006096   0.027938   0.034034  -0.049637  -0.014594   0.097766   0.012587   0.012952   10.0000     0.2814
   -6.000    10.000  -0.250392   0.005363   0.022597   0.027960  -0.046708  -0.013571   0.103977   0.012391   0.012731   10.0000     0.3213
   -5.000    10.000  -0.144797   0.003912   0.019428   0.023340  -0.044588  -0.012616   0.108147   0.012589   0.012516   10.0000     0.4132
   -4.000    10.000  -0.039302   0.003302   0.018879   0.022181  -0.042872  -0.011720   0.109644   0.012387   0.012270   10.0000     0.9758
   -3.000    10.000   0.065868   0.003088   0.018741   0.021828  -0.041771  -0.010896   0.107686   0.012154   0.012028   10.0000    -0.2433
   -2.000    10.000   0.170543   0.003085   0.018778   0.021863  -0.041176  -0.010134   0.102190   0.011896   0.011764   10.0000     0.0417
   -1.000    10.000   0.274678   0.003634   0.018980   0.022613  -0.041057  -0.009439   0.093126   0.011622   0.011485   10.0000     0.1130
    0.000    10.000   0.378024   0.004340   0.019321   0.023660  -0.041593  -0.008817   0.080474   0.011361   0.011221   10.0000     0.1475
    1.000    10.000   0.480585   0.005504   0.019768   0.025273  -0.042532  -0.008260   0.064249   0.011070   0.010927   10.0000     0.1690
    2.000    10.000   0.582122   0.006917   0.020339   0.027256  -0.044106  -0.007777   0.044483   0.010804   0.010659   10.0000     0.1845
    3.000    10.000   0.682603   0.008652   0.021049   0.029701  -0.046112  -0.007362   0.021228   0.010517   0.010371   10.0000     0.1967
    4.000    10.000   0.781851   0.010712   0.021944   0.032656  -0.048689  -0.007018  -0.005431   0.010254   0.010106   10.0000     0.2070
    5.000    10.000   0.879777   0.013027   0.023074   0.036102  -0.051779  -0.006746  -0.035425   0.009999   0.009846   10.0000     0.2160
    6.000    10.000   0.976274   0.015690   0.024549   0.040239  -0.055382  -0.006542  -0.068606   0.009770   0.009605   10.0000     0.2243
    7.000    10.000   1.071300   0.018908   0.026888   0.045796  -0.059471  -0.006409  -0.104660   0.009604   0.009386   10.0000     0.2319
    8.000    10.000   1.167957   0.039938   0.031314   0.071252  -0.061296  -0.006364  -0.143306   0.009517   0.009200   10.0000     0.2386
    9.000    10.000   1.252730   0.027361   0.036919   0.064280  -0.068878  -0.006301  -0.176096   0.009359   0.009042   10.0000     0.2448
   10.000    10.000   1.342693   0.028044   0.048999   0.077043  -0.075039  -0.006437  -0.219101   0.009586   0.008907   10.0000     0.2523


