xflr5 v6.47

Plane name :        plane
Polar name :        T1-10.0 m/s-VLM2-b10.0°.gr.2.5
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000    10.000  -0.441210   0.008085   0.033119   0.041205  -0.051851  -0.014839   0.082763   0.012578   0.012979   10.0000     0.2560
   -7.000    10.000  -0.340277   0.006487   0.026525   0.033012  -0.048651  -0.013845   0.091011   0.012417   0.012791   10.0000     0.2801
   -6.000    10.000  -0.239283   0.005522   0.022065   0.027587  -0.045935  -0.012905   0.099264   0.012296   0.012586   10.0000     0.3210
   -5.000    10.000  -0.138248   0.003985   0.019261   0.023245  -0.043965  -0.012023   0.104811   0.012478   0.012385   10.0000     0.4160
   -4.000    10.000  -0.037165   0.003323   0.018855   0.022179  -0.042369  -0.011191   0.107978   0.012272   0.012154   10.0000     1.0070
   -3.000    10.000   0.063758   0.003136   0.018730   0.021867  -0.041343  -0.010419   0.108021   0.012051   0.011927   10.0000    -0.2600
   -2.000    10.000   0.164361   0.003244   0.018765   0.022009  -0.040787  -0.009699   0.104902   0.011808   0.011677   10.0000     0.0305
   -1.000    10.000   0.264609   0.003980   0.018951   0.022930  -0.040670  -0.009037   0.098594   0.011547   0.011411   10.0000     0.1033
    0.000    10.000   0.364267   0.004968   0.019269   0.024237  -0.041165  -0.008436   0.089082   0.011298   0.011159   10.0000     0.1382
    1.000    10.000   0.463341   0.006503   0.019690   0.026192  -0.042027  -0.007890   0.076382   0.011017   0.010877   10.0000     0.1598
    2.000    10.000   0.561608   0.008385   0.020225   0.028609  -0.043486  -0.007407   0.060514   0.010759   0.010617   10.0000     0.1752
    3.000    10.000   0.659040   0.010689   0.020887   0.031575  -0.045335  -0.006981   0.041525   0.010477   0.010334   10.0000     0.1872
    4.000    10.000   0.755470   0.013422   0.021706   0.035129  -0.047716  -0.006616   0.019478   0.010215   0.010071   10.0000     0.1972
    5.000    10.000   0.850815   0.016520   0.022730   0.039251  -0.050566  -0.006312  -0.005565   0.009954   0.009807   10.0000     0.2059
    6.000    10.000   0.944976   0.020073   0.024026   0.044099  -0.053886  -0.006066  -0.033487   0.009709   0.009559   10.0000     0.2137
    7.000    10.000   1.037896   0.024263   0.025846   0.050109  -0.057648  -0.005881  -0.064105   0.009493   0.009324   10.0000     0.2208
    8.000    10.000   1.132078   0.043196   0.029471   0.072667  -0.059597  -0.005769  -0.096909   0.009380   0.009112   10.0000     0.2271
    9.000    10.000   1.216238   0.035433   0.034488   0.069922  -0.066197  -0.005648  -0.124326   0.009169   0.008922   10.0000     0.2327
   10.000    10.000   1.304629   0.037390   0.041525   0.078914  -0.071843  -0.005698  -0.162492   0.009035   0.008733   10.0000     0.2395


