xflr5 v6.47

Plane name :        plane
Polar name :        T1-30.0 m/s-VLM2.gr.1.5
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000     0.000  -0.456115   0.004980   0.022053   0.027032  -0.000025  -0.000002   0.072496   0.000006   0.000006   30.0000     0.2670
   -7.000     0.000  -0.351294   0.003302   0.018719   0.022021  -0.000025  -0.000002   0.075613   0.000006   0.000006   30.0000     0.2807
   -6.000     0.000  -0.246266   0.002010   0.016389   0.018399  -0.000025  -0.000002   0.077312   0.000005   0.000005   30.0000     0.3060
   -5.000     0.000  -0.141084   0.001109   0.014126   0.015235  -0.000025  -0.000002   0.077368   0.000005   0.000005   30.0000     0.3694
   -4.000     0.000  -0.035800   0.000603   0.013704   0.014307  -0.000024  -0.000002   0.076354   0.000005   0.000005   30.0000     0.8059
   -3.000     0.000   0.069532   0.000496   0.013624   0.014120  -0.000024  -0.000002   0.073668   0.000005   0.000005   30.0000    -0.0802
   -2.000     0.000   0.174860   0.000787   0.013676   0.014463  -0.000024  -0.000002   0.069235   0.000005   0.000005   30.0000     0.1012
   -1.000     0.000   0.280131   0.001478   0.013813   0.015292  -0.000024  -0.000002   0.063045   0.000005   0.000005   30.0000     0.1463
    0.000     0.000   0.385291   0.002568   0.014030   0.016597  -0.000023  -0.000001   0.055107   0.000005   0.000005   30.0000     0.1667
    1.000     0.000   0.490289   0.004054   0.014310   0.018363  -0.000023  -0.000001   0.045421   0.000005   0.000005   30.0000     0.1784
    2.000     0.000   0.595070   0.005932   0.014661   0.020593  -0.000023  -0.000001   0.034005   0.000004   0.000004   30.0000     0.1860
    3.000     0.000   0.699584   0.008200   0.015092   0.023292  -0.000023  -0.000001   0.020877   0.000004   0.000004   30.0000     0.1913
    4.000     0.000   0.803777   0.010850   0.015628   0.026477  -0.000022  -0.000001   0.006062   0.000004   0.000004   30.0000     0.1953
    5.000     0.000   0.907597   0.013875   0.016299   0.030174  -0.000022  -0.000001  -0.010406   0.000004   0.000004   30.0000     0.1984
    6.000     0.000   1.010995   0.017268   0.017370   0.034638  -0.000022  -0.000001  -0.028399   0.000004   0.000004   30.0000     0.2009
    7.000     0.000   1.113918   0.021020   0.019762   0.040782  -0.000021  -0.000001  -0.047476   0.000004   0.000004   30.0000     0.2030
    8.000     0.000   1.216316   0.025119   0.023328   0.048447  -0.000021  -0.000001  -0.067647   0.000003   0.000003   30.0000     0.2047
    9.000     0.000   1.318141   0.029555   0.027861   0.057417  -0.000021  -0.000001  -0.089000   0.000003   0.000003   30.0000     0.2062
   10.000     0.000   1.419343   0.034315   0.034393   0.068708  -0.000020  -0.000001  -0.111028   0.000003   0.000003   30.0000     0.2075


