xflr5 v6.47

Plane name :        plane
Polar name :        T1-20.0 m/s-VLM2-b10.0°.gr.1.0
Freestream speed :  20.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000    10.000  -0.450357   0.007741   0.025322   0.033062  -0.052385  -0.015211   0.079462   0.012668   0.013052   20.0000     0.2570
   -7.000    10.000  -0.347235   0.006286   0.021506   0.027792  -0.049061  -0.014171   0.090950   0.012553   0.012854   20.0000     0.2808
   -6.000    10.000  -0.244110   0.005437   0.018362   0.023800  -0.046241  -0.013188   0.099377   0.012410   0.012640   20.0000     0.3213
   -5.000    10.000  -0.141001   0.003950   0.016011   0.019960  -0.044194  -0.012267   0.104581   0.012457   0.012430   20.0000     0.4151
   -4.000    10.000  -0.037904   0.003316   0.015460   0.018776  -0.042535  -0.011400   0.106998   0.012283   0.012191   20.0000     0.9973
   -3.000    10.000   0.064966   0.003117   0.015365   0.018481  -0.041464  -0.010599   0.106167   0.012052   0.011954   20.0000    -0.2505
   -2.000    10.000   0.167445   0.003169   0.015390   0.018560  -0.040880  -0.009853   0.101984   0.011799   0.011695   20.0000     0.0359
   -1.000    10.000   0.269493   0.003811   0.015532   0.019344  -0.040752  -0.009168   0.094433   0.011526   0.011419   20.0000     0.1079
    0.000    10.000   0.370869   0.004658   0.015774   0.020432  -0.041253  -0.008550   0.083500   0.011267   0.011158   20.0000     0.1425
    1.000    10.000   0.471578   0.006007   0.016091   0.022098  -0.042139  -0.007991   0.069208   0.010976   0.010866   20.0000     0.1640
    2.000    10.000   0.571390   0.007653   0.016490   0.024144  -0.043635  -0.007499   0.051579   0.010708   0.010597   20.0000     0.1794
    3.000    10.000   0.670275   0.009673   0.016984   0.026657  -0.045541  -0.007069   0.030663   0.010418   0.010306   20.0000     0.1915
    4.000    10.000   0.768061   0.012071   0.017599   0.029670  -0.047993  -0.006704   0.006525   0.010148   0.010035   20.0000     0.2016
    5.000    10.000   0.864663   0.014779   0.018379   0.033157  -0.050931  -0.006404  -0.020768   0.009882   0.009766   20.0000     0.2104
    6.000    10.000   0.959977   0.017890   0.019447   0.037337  -0.054355  -0.006167  -0.051070   0.009639   0.009512   20.0000     0.2183
    7.000    10.000   1.053953   0.021595   0.021607   0.043202  -0.058236  -0.005995  -0.083893   0.009468   0.009274   20.0000     0.2256
    8.000    10.000   1.149349   0.041300   0.025527   0.066827  -0.060115  -0.005904  -0.119155   0.009286   0.009061   20.0000     0.2321
    9.000    10.000   1.233943   0.031430   0.030272   0.061702  -0.067089  -0.005798  -0.149019   0.009078   0.008869   20.0000     0.2378
   10.000    10.000   1.323172   0.032779   0.037497   0.070277  -0.072909  -0.005878  -0.189880   0.008945   0.008687   20.0000     0.2449


