xflr5 v6.47

Plane name :        plane
Polar name :        T1-30.0 m/s-VLM2-b10.0°.gr.2.5
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000    10.000  -0.441210   0.008085   0.021834   0.029919  -0.051851  -0.014839   0.074980   0.012645   0.012979   30.0000     0.2560
   -7.000    10.000  -0.340277   0.006487   0.018867   0.025354  -0.048651  -0.013845   0.087186   0.012583   0.012791   30.0000     0.2801
   -6.000    10.000  -0.239283   0.005522   0.016558   0.022079  -0.045935  -0.012905   0.096330   0.012424   0.012586   30.0000     0.3210
   -5.000    10.000  -0.138248   0.003985   0.014691   0.018676  -0.043965  -0.012023   0.102340   0.012391   0.012385   30.0000     0.4160
   -4.000    10.000  -0.037165   0.003323   0.014039   0.017362  -0.042369  -0.011191   0.105511   0.012227   0.012154   30.0000     1.0070
   -3.000    10.000   0.063758   0.003136   0.013897   0.017033  -0.041343  -0.010419   0.105591   0.012014   0.011927   30.0000    -0.2600
   -2.000    10.000   0.164361   0.003244   0.013912   0.017156  -0.040787  -0.009699   0.102481   0.011769   0.011677   30.0000     0.0305
   -1.000    10.000   0.264609   0.003980   0.014019   0.017998  -0.040670  -0.009037   0.096144   0.011505   0.011411   30.0000     0.1033
    0.000    10.000   0.364267   0.004968   0.014209   0.019177  -0.041165  -0.008436   0.086572   0.011255   0.011159   30.0000     0.1382
    1.000    10.000   0.463341   0.006503   0.014462   0.020965  -0.042027  -0.007890   0.073789   0.010973   0.010877   30.0000     0.1598
    2.000    10.000   0.561608   0.008385   0.014782   0.023167  -0.043486  -0.007407   0.057810   0.010714   0.010617   30.0000     0.1752
    3.000    10.000   0.659040   0.010689   0.015175   0.025863  -0.045335  -0.006981   0.038675   0.010431   0.010334   30.0000     0.1872
    4.000    10.000   0.755470   0.013422   0.015659   0.029081  -0.047716  -0.006616   0.016441   0.010168   0.010071   30.0000     0.1972
    5.000    10.000   0.850815   0.016520   0.016265   0.032785  -0.050566  -0.006312  -0.008845   0.009906   0.009807   30.0000     0.2059
    6.000    10.000   0.944976   0.020073   0.017113   0.037186  -0.053886  -0.006066  -0.037043   0.009669   0.009559   30.0000     0.2137
    7.000    10.000   1.037896   0.024263   0.018865   0.043128  -0.057648  -0.005881  -0.067738   0.009480   0.009324   30.0000     0.2208
    8.000    10.000   1.132078   0.043196   0.021925   0.065121  -0.059597  -0.005769  -0.100866   0.009290   0.009112   30.0000     0.2271
    9.000    10.000   1.216238   0.035433   0.025574   0.061007  -0.066197  -0.005648  -0.129054   0.009079   0.008922   30.0000     0.2327
   10.000    10.000   1.304629   0.037390   0.030716   0.068105  -0.071843  -0.005698  -0.168296   0.008905   0.008733   30.0000     0.2395


