xflr5 v6.47

Plane name :        plane
Polar name :        T1-20.0 m/s-VLM2-b10.0°.gr.0.5
Freestream speed :  20.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000    10.000  -0.461874   0.007415   0.026245   0.033661  -0.053093  -0.015681   0.083377   0.012768   0.013157   20.0000     0.2577
   -7.000    10.000  -0.356092   0.006096   0.021809   0.027906  -0.049637  -0.014594   0.093854   0.012631   0.012952   20.0000     0.2814
   -6.000    10.000  -0.250392   0.005363   0.018550   0.023914  -0.046708  -0.013571   0.101822   0.012488   0.012731   20.0000     0.3213
   -5.000    10.000  -0.144797   0.003912   0.016107   0.020019  -0.044588  -0.012616   0.106366   0.012528   0.012516   20.0000     0.4132
   -4.000    10.000  -0.039302   0.003302   0.015471   0.018772  -0.042872  -0.011720   0.107896   0.012362   0.012270   20.0000     0.9758
   -3.000    10.000   0.065868   0.003088   0.015370   0.018458  -0.041771  -0.010896   0.105983   0.012127   0.012028   20.0000    -0.2433
   -2.000    10.000   0.170543   0.003085   0.015397   0.018482  -0.041176  -0.010134   0.100495   0.011869   0.011764   20.0000     0.0417
   -1.000    10.000   0.274678   0.003634   0.015546   0.019179  -0.041057  -0.009439   0.091413   0.011593   0.011485   20.0000     0.1130
    0.000    10.000   0.378024   0.004340   0.015796   0.020135  -0.041593  -0.008817   0.078720   0.011331   0.011221   20.0000     0.1475
    1.000    10.000   0.480585   0.005504   0.016123   0.021627  -0.042532  -0.008260   0.062437   0.011039   0.010927   20.0000     0.1690
    2.000    10.000   0.582122   0.006917   0.016537   0.023454  -0.044106  -0.007777   0.042591   0.010772   0.010659   20.0000     0.1845
    3.000    10.000   0.682603   0.008652   0.017049   0.025701  -0.046112  -0.007362   0.019231   0.010485   0.010371   20.0000     0.1967
    4.000    10.000   0.781851   0.010712   0.017696   0.028408  -0.048689  -0.007018  -0.007567   0.010222   0.010106   20.0000     0.2070
    5.000    10.000   0.879777   0.013027   0.018517   0.031545  -0.051779  -0.006746  -0.037737   0.009966   0.009846   20.0000     0.2160
    6.000    10.000   0.976274   0.015690   0.019706   0.035396  -0.055382  -0.006542  -0.071098   0.009747   0.009605   20.0000     0.2243
    7.000    10.000   1.071300   0.018908   0.022179   0.041087  -0.059471  -0.006409  -0.107100   0.009607   0.009386   20.0000     0.2319
    8.000    10.000   1.167957   0.039938   0.026327   0.066265  -0.061296  -0.006364  -0.145884   0.009453   0.009200   20.0000     0.2386
    9.000    10.000   1.252730   0.027361   0.031399   0.058760  -0.068878  -0.006301  -0.178933   0.009298   0.009042   20.0000     0.2448
   10.000    10.000   1.342693   0.028044   0.039591   0.067635  -0.075039  -0.006437  -0.223504   0.009265   0.008907   20.0000     0.2523


