xflr5 v6.47

Plane name :        plane
Polar name :        T1-30.0 m/s-VLM2.gr.7.5
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000     0.000  -0.448960   0.005352   0.021805   0.027157  -0.000025  -0.000002   0.069736   0.000006   0.000006   30.0000     0.2659
   -7.000     0.000  -0.345806   0.003520   0.018579   0.022099  -0.000025  -0.000002   0.073455   0.000006   0.000006   30.0000     0.2798
   -6.000     0.000  -0.242438   0.002115   0.016315   0.018430  -0.000025  -0.000002   0.075775   0.000005   0.000005   30.0000     0.3055
   -5.000     0.000  -0.138909   0.001142   0.014103   0.015245  -0.000024  -0.000002   0.076481   0.000005   0.000005   30.0000     0.3699
   -4.000     0.000  -0.035274   0.000605   0.013702   0.014307  -0.000024  -0.000002   0.076128   0.000005   0.000005   30.0000     0.8128
   -3.000     0.000   0.068414   0.000508   0.013624   0.014132  -0.000024  -0.000002   0.074126   0.000005   0.000005   30.0000    -0.0870
   -2.000     0.000   0.172099   0.000851   0.013674   0.014525  -0.000024  -0.000002   0.070406   0.000005   0.000005   30.0000     0.0974
   -1.000     0.000   0.275727   0.001636   0.013807   0.015442  -0.000024  -0.000001   0.064958   0.000005   0.000005   30.0000     0.1432
    0.000     0.000   0.379243   0.002860   0.014017   0.016877  -0.000023  -0.000001   0.057789   0.000005   0.000005   30.0000     0.1640
    1.000     0.000   0.482592   0.004522   0.014289   0.018811  -0.000023  -0.000001   0.048899   0.000005   0.000005   30.0000     0.1759
    2.000     0.000   0.585721   0.006618   0.014629   0.021247  -0.000023  -0.000001   0.038305   0.000004   0.000004   30.0000     0.1836
    3.000     0.000   0.688574   0.009143   0.015045   0.024188  -0.000023  -0.000001   0.026022   0.000004   0.000004   30.0000     0.1890
    4.000     0.000   0.791099   0.012090   0.015560   0.027649  -0.000022  -0.000001   0.012075   0.000004   0.000004   30.0000     0.1931
    5.000     0.000   0.893242   0.015451   0.016201   0.031652  -0.000022  -0.000001  -0.003506   0.000004   0.000004   30.0000     0.1962
    6.000     0.000   0.994951   0.019218   0.017133   0.036351  -0.000022  -0.000001  -0.020634   0.000004   0.000004   30.0000     0.1988
    7.000     0.000   1.096172   0.023381   0.019263   0.042644  -0.000021  -0.000001  -0.038882   0.000004   0.000004   30.0000     0.2009
    8.000     0.000   1.196854   0.027927   0.022623   0.050550  -0.000021  -0.000001  -0.058178   0.000004   0.000004   30.0000     0.2027
    9.000     0.000   1.296948   0.032845   0.026832   0.059678  -0.000021  -0.000001  -0.078684   0.000003   0.000003   30.0000     0.2042
   10.000     0.000   1.396401   0.038120   0.032798   0.070919  -0.000020  -0.000001  -0.099957   0.000003   0.000003   30.0000     0.2056


