xflr5 v6.47

Plane name :        plane
Polar name :        T1-10.0 m/s-VLM2-b10.0°
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000    10.000  -0.437148   0.008263   0.032855   0.041118  -0.051646  -0.014728   0.082057   0.012574   0.012953   10.0000     0.2561
   -7.000    10.000  -0.337194   0.006591   0.026380   0.032970  -0.048503  -0.013752   0.090407   0.012397   0.012769   10.0000     0.2803
   -6.000    10.000  -0.237155   0.005566   0.021964   0.027529  -0.045834  -0.012829   0.098754   0.012290   0.012569   10.0000     0.3214
   -5.000    10.000  -0.137049   0.004001   0.019238   0.023239  -0.043900  -0.011963   0.104457   0.012469   0.012372   10.0000     0.4171
   -4.000    10.000  -0.036870   0.003325   0.018853   0.022178  -0.042332  -0.011145   0.107803   0.012263   0.012146   10.0000     1.0121
   -3.000    10.000   0.063179   0.003144   0.018730   0.021874  -0.041325  -0.010386   0.108062   0.012047   0.011923   10.0000    -0.2644
   -2.000    10.000   0.162939   0.003279   0.018764   0.022043  -0.040779  -0.009679   0.105201   0.011808   0.011678   10.0000     0.0285
   -1.000    10.000   0.262376   0.004062   0.018946   0.023009  -0.040664  -0.009027   0.099193   0.011552   0.011416   10.0000     0.1017
    0.000    10.000   0.361258   0.005122   0.019259   0.024381  -0.041154  -0.008436   0.090020   0.011307   0.011168   10.0000     0.1369
    1.000    10.000   0.459593   0.006750   0.019674   0.026424  -0.042002  -0.007898   0.077697   0.011029   0.010889   10.0000     0.1586
    2.000    10.000   0.557158   0.008748   0.020201   0.028949  -0.043438  -0.007422   0.062241   0.010775   0.010633   10.0000     0.1741
    3.000    10.000   0.653928   0.011194   0.020852   0.032045  -0.045256  -0.007002   0.043696   0.010496   0.010353   10.0000     0.1861
    4.000    10.000   0.749737   0.014092   0.021658   0.035749  -0.047600  -0.006643   0.022122   0.010238   0.010093   10.0000     0.1961
    5.000    10.000   0.844504   0.017380   0.022661   0.040041  -0.050403  -0.006342  -0.002426   0.009978   0.009832   10.0000     0.2048
    6.000    10.000   0.938130   0.021148   0.023926   0.045073  -0.053670  -0.006099  -0.029835   0.009735   0.009585   10.0000     0.2126
    7.000    10.000   1.030559   0.025575   0.025652   0.051227  -0.057370  -0.005915  -0.059948   0.009517   0.009352   10.0000     0.2197
    8.000    10.000   1.124217   0.044390   0.029089   0.073479  -0.059311  -0.005804  -0.092241   0.009406   0.009141   10.0000     0.2260
    9.000    10.000   1.208094   0.037343   0.033983   0.071326  -0.065772  -0.005684  -0.119183   0.009199   0.008951   10.0000     0.2315
   10.000    10.000   1.296103   0.039605   0.040681   0.080285  -0.071332  -0.005733  -0.156908   0.009051   0.008760   10.0000     0.2383


