xflr5 v6.47

Plane name :        plane
Polar name :        T1-10.0 m/s-VLM2-b10.0°.gr.1.5
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000    10.000  -0.445433   0.007917   0.033943   0.041861  -0.052089  -0.015004   0.085002   0.012609   0.013010   10.0000     0.2564
   -7.000    10.000  -0.343486   0.006389   0.026674   0.033063  -0.048831  -0.013987   0.092150   0.012440   0.012818   10.0000     0.2803
   -6.000    10.000  -0.241503   0.005480   0.022173   0.027653  -0.046065  -0.013027   0.100201   0.012307   0.012609   10.0000     0.3210
   -5.000    10.000  -0.139504   0.003968   0.019289   0.023257  -0.044058  -0.012126   0.105463   0.012493   0.012403   10.0000     0.4155
   -4.000    10.000  -0.037484   0.003320   0.018858   0.022179  -0.042432  -0.011276   0.108300   0.012285   0.012168   10.0000     1.0027
   -3.000    10.000   0.064346   0.003128   0.018731   0.021859  -0.041384  -0.010489   0.107956   0.012060   0.011936   10.0000    -0.2554
   -2.000    10.000   0.165826   0.003209   0.018767   0.021975  -0.040815  -0.009756   0.104384   0.011813   0.011682   10.0000     0.0330
   -1.000    10.000   0.266916   0.003899   0.018955   0.022854  -0.040692  -0.009081   0.097560   0.011547   0.011411   10.0000     0.1053
    0.000    10.000   0.367380   0.004819   0.019279   0.024097  -0.041190  -0.008471   0.087469   0.011293   0.011154   10.0000     0.1401
    1.000    10.000   0.467223   0.006264   0.019706   0.025969  -0.042063  -0.007917   0.074128   0.011008   0.010867   10.0000     0.1616
    2.000    10.000   0.566218   0.008032   0.020248   0.028280  -0.043538  -0.007428   0.057559   0.010745   0.010603   10.0000     0.1770
    3.000    10.000   0.664337   0.010199   0.020921   0.031120  -0.045414  -0.006997   0.037813   0.010459   0.010316   10.0000     0.1890
    4.000    10.000   0.761411   0.012770   0.021754   0.034525  -0.047828  -0.006630   0.014956   0.010193   0.010049   10.0000     0.1990
    5.000    10.000   0.857356   0.015681   0.022800   0.038480  -0.050719  -0.006324  -0.010943   0.009928   0.009782   10.0000     0.2078
    6.000    10.000   0.952069   0.019021   0.024133   0.043154  -0.054088  -0.006079  -0.039760   0.009681   0.009530   10.0000     0.2156
    7.000    10.000   1.045498   0.022978   0.026057   0.049035  -0.057905  -0.005896  -0.071287   0.009469   0.009293   10.0000     0.2228
    8.000    10.000   1.140253   0.042204   0.029871   0.072074  -0.059831  -0.005791  -0.105062   0.009353   0.009080   10.0000     0.2292
    9.000    10.000   1.224654   0.033518   0.035003   0.068521  -0.066594  -0.005673  -0.133357   0.009140   0.008888   10.0000     0.2348
   10.000    10.000   1.313452   0.035181   0.042416   0.077598  -0.072323  -0.005733  -0.172456   0.009024   0.008702   10.0000     0.2417


