xflr5 v6.47

Plane name :        plane
Polar name :        T1-30.0 m/s-VLM2-b10.0°.gr.1.0
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000    10.000  -0.450357   0.007741   0.022161   0.029902  -0.052385  -0.015211   0.077895   0.012697   0.013052   30.0000     0.2570
   -7.000    10.000  -0.347235   0.006286   0.019053   0.025339  -0.049061  -0.014171   0.089776   0.012630   0.012854   30.0000     0.2808
   -6.000    10.000  -0.244110   0.005437   0.016660   0.022098  -0.046241  -0.013188   0.098465   0.012473   0.012640   30.0000     0.3213
   -5.000    10.000  -0.141001   0.003950   0.014747   0.018697  -0.044194  -0.012267   0.103870   0.012428   0.012430   30.0000     0.4151
   -4.000    10.000  -0.037904   0.003316   0.014045   0.017361  -0.042535  -0.011400   0.106271   0.012263   0.012191   30.0000     0.9973
   -3.000    10.000   0.064966   0.003117   0.013898   0.017015  -0.041464  -0.010599   0.105438   0.012041   0.011954   30.0000    -0.2505
   -2.000    10.000   0.167445   0.003169   0.013914   0.017083  -0.040880  -0.009853   0.101257   0.011786   0.011695   30.0000     0.0359
   -1.000    10.000   0.269493   0.003811   0.014025   0.017836  -0.040752  -0.009168   0.093692   0.011513   0.011419   30.0000     0.1079
    0.000    10.000   0.370869   0.004658   0.014222   0.018880  -0.041253  -0.008550   0.082737   0.011254   0.011158   30.0000     0.1425
    1.000    10.000   0.471578   0.006007   0.014484   0.020490  -0.042139  -0.007991   0.068416   0.010962   0.010866   30.0000     0.1640
    2.000    10.000   0.571390   0.007653   0.014813   0.022466  -0.043635  -0.007499   0.050750   0.010694   0.010597   30.0000     0.1794
    3.000    10.000   0.670275   0.009673   0.015219   0.024892  -0.045541  -0.007069   0.029787   0.010403   0.010306   30.0000     0.1915
    4.000    10.000   0.768061   0.012071   0.015722   0.027793  -0.047993  -0.006704   0.005586   0.010134   0.010035   30.0000     0.2016
    5.000    10.000   0.864663   0.014779   0.016356   0.031135  -0.050931  -0.006404  -0.021792   0.009866   0.009766   30.0000     0.2104
    6.000    10.000   0.959977   0.017890   0.017298   0.035188  -0.054355  -0.006167  -0.052176   0.009630   0.009512   30.0000     0.2183
    7.000    10.000   1.053953   0.021595   0.019256   0.040851  -0.058236  -0.005995  -0.085120   0.009444   0.009274   30.0000     0.2256
    8.000    10.000   1.149349   0.041300   0.022497   0.063797  -0.060115  -0.005904  -0.120770   0.009246   0.009061   30.0000     0.2321
    9.000    10.000   1.233943   0.031430   0.026319   0.057749  -0.067089  -0.005798  -0.151179   0.009039   0.008869   30.0000     0.2378
   10.000    10.000   1.323172   0.032779   0.031849   0.064628  -0.072909  -0.005878  -0.193045   0.008874   0.008687   30.0000     0.2449


