xflr5 v6.47

Plane name :        plane
Polar name :        T1-20.0 m/s-VLM2-b10.0°.gr.1.5
Freestream speed :  20.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000    10.000  -0.445433   0.007917   0.025103   0.033020  -0.052089  -0.015004   0.077738   0.012638   0.013010   20.0000     0.2564
   -7.000    10.000  -0.343486   0.006389   0.021384   0.027774  -0.048831  -0.013987   0.089452   0.012525   0.012818   20.0000     0.2803
   -6.000    10.000  -0.241503   0.005480   0.018286   0.023766  -0.046065  -0.013027   0.098139   0.012384   0.012609   20.0000     0.3210
   -5.000    10.000  -0.139504   0.003968   0.015974   0.019943  -0.044058  -0.012126   0.103696   0.012435   0.012403   20.0000     0.4155
   -4.000    10.000  -0.037484   0.003320   0.015457   0.018777  -0.042432  -0.011276   0.106559   0.012260   0.012168   20.0000     1.0027
   -3.000    10.000   0.064346   0.003128   0.015364   0.018491  -0.041384  -0.010489   0.106255   0.012034   0.011936   20.0000    -0.2554
   -2.000    10.000   0.165826   0.003209   0.015389   0.018597  -0.040815  -0.009756   0.102691   0.011785   0.011682   20.0000     0.0330
   -1.000    10.000   0.266916   0.003899   0.015528   0.019427  -0.040692  -0.009081   0.095850   0.011518   0.011411   20.0000     0.1053
    0.000    10.000   0.367380   0.004819   0.015766   0.020585  -0.041190  -0.008471   0.085721   0.011263   0.011154   20.0000     0.1401
    1.000    10.000   0.467223   0.006264   0.016077   0.022341  -0.042063  -0.007917   0.072323   0.010977   0.010867   20.0000     0.1616
    2.000    10.000   0.566218   0.008032   0.016471   0.024503  -0.043538  -0.007428   0.055678   0.010714   0.010603   20.0000     0.1770
    3.000    10.000   0.664337   0.010199   0.016956   0.027155  -0.045414  -0.006997   0.035831   0.010427   0.010316   20.0000     0.1890
    4.000    10.000   0.761411   0.012770   0.017558   0.030329  -0.047828  -0.006630   0.012845   0.010161   0.010049   20.0000     0.1990
    5.000    10.000   0.857356   0.015681   0.018319   0.034000  -0.050719  -0.006324  -0.013218   0.009896   0.009782   20.0000     0.2078
    6.000    10.000   0.952069   0.019021   0.019344   0.038365  -0.054088  -0.006079  -0.042223   0.009654   0.009530   20.0000     0.2156
    7.000    10.000   1.045498   0.022978   0.021357   0.044334  -0.057905  -0.005896  -0.073727   0.009479   0.009293   20.0000     0.2228
    8.000    10.000   1.140253   0.042204   0.025154   0.067357  -0.059831  -0.005791  -0.107507   0.009298   0.009080   20.0000     0.2292
    9.000    10.000   1.224654   0.033518   0.029773   0.063291  -0.066594  -0.005673  -0.136063   0.009086   0.008888   20.0000     0.2348
   10.000    10.000   1.313452   0.035181   0.036642   0.071823  -0.072323  -0.005733  -0.175417   0.008938   0.008702   20.0000     0.2417


