xflr5 v6.47

Plane name :        plane
Polar name :        T1-20.0 m/s-VLM2-b10.0°.gr.7.5
Freestream speed :  20.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -8.000    10.000  -0.437752   0.008235   0.024776   0.033011  -0.051674  -0.014738   0.075849   0.012599   0.012956   20.0000     0.2560
   -7.000    10.000  -0.337652   0.006574   0.021195   0.027769  -0.048522  -0.013760   0.087796   0.012491   0.012772   20.0000     0.2802
   -6.000    10.000  -0.237472   0.005559   0.018164   0.023722  -0.045847  -0.012835   0.096760   0.012354   0.012571   20.0000     0.3213
   -5.000    10.000  -0.137228   0.003998   0.015925   0.019923  -0.043907  -0.011967   0.102712   0.012414   0.012374   20.0000     0.4168
   -4.000    10.000  -0.036915   0.003325   0.015453   0.018778  -0.042336  -0.011148   0.106074   0.012240   0.012147   20.0000     1.0112
   -3.000    10.000   0.063262   0.003143   0.015363   0.018506  -0.041326  -0.010388   0.106358   0.012022   0.011923   20.0000    -0.2638
   -2.000    10.000   0.163146   0.003274   0.015387   0.018661  -0.040779  -0.009679   0.103486   0.011781   0.011677   20.0000     0.0287
   -1.000    10.000   0.262702   0.004050   0.015522   0.019571  -0.040665  -0.009026   0.097439   0.011522   0.011415   20.0000     0.1019
    0.000    10.000   0.361697   0.005098   0.015752   0.020851  -0.041155  -0.008434   0.088202   0.011275   0.011167   20.0000     0.1370
    1.000    10.000   0.460139   0.006712   0.016056   0.022767  -0.042006  -0.007896   0.075795   0.010997   0.010887   20.0000     0.1587
    2.000    10.000   0.557806   0.008693   0.016439   0.025131  -0.043446  -0.007420   0.060230   0.010741   0.010631   20.0000     0.1742
    3.000    10.000   0.654671   0.011116   0.016910   0.028026  -0.045270  -0.006999   0.041550   0.010461   0.010350   20.0000     0.1862
    4.000    10.000   0.750570   0.013990   0.017493   0.031483  -0.047620  -0.006639   0.019810   0.010202   0.010090   20.0000     0.1962
    5.000    10.000   0.845420   0.017249   0.018224   0.035473  -0.050430  -0.006338  -0.004939   0.009942   0.009829   20.0000     0.2049
    6.000    10.000   0.939122   0.020984   0.019181   0.040166  -0.053706  -0.006095  -0.032580   0.009702   0.009582   20.0000     0.2127
    7.000    10.000   1.031620   0.025376   0.020960   0.046336  -0.057416  -0.005911  -0.062741   0.009524   0.009348   20.0000     0.2198
    8.000    10.000   1.125349   0.044194   0.024517   0.068711  -0.059361  -0.005800  -0.095019   0.009354   0.009137   20.0000     0.2261
    9.000    10.000   1.209270   0.037059   0.028948   0.066006  -0.065840  -0.005679  -0.122244   0.009142   0.008948   20.0000     0.2316
   10.000    10.000   1.297330   0.039273   0.035272   0.074546  -0.071413  -0.005728  -0.160191   0.008985   0.008757   20.0000     0.2384


