xflr5 v6.40

Plane name :        eGenius_40kg
Polar name :        T1-30.0 m/s-VLM2
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -2.000     0.000   0.321439   0.002723   0.009846   0.012569   0.000000  -0.000000   0.080007  -0.000000  -0.000000   30.0000     0.0252
   -1.500     0.000   0.373347   0.003401   0.009883   0.013284   0.000000  -0.000000   0.057603  -0.000000  -0.000000   30.0000     0.0539
   -1.000     0.000   0.425217   0.004201   0.009877   0.014078   0.000000  -0.000000   0.035256  -0.000000  -0.000000   30.0000     0.0756
   -0.500     0.000   0.477041   0.005123   0.009936   0.015059   0.000000  -0.000000   0.012976  -0.000000  -0.000000   30.0000     0.0926
    0.000     0.000   0.528813   0.006166   0.009997   0.016163   0.000000  -0.000000  -0.009234  -0.000000  -0.000000   30.0000     0.1063
    0.500     0.000   0.580526   0.007329   0.010046   0.017375   0.000000  -0.000000  -0.031365  -0.000000  -0.000000   30.0000     0.1176
    1.000     0.000   0.632172   0.008612   0.010069   0.018681   0.000000  -0.000000  -0.053414  -0.000000  -0.000000   30.0000     0.1270
    1.500     0.000   0.683744   0.010014   0.010145   0.020159   0.000000  -0.000000  -0.075368  -0.000000  -0.000000   30.0000     0.1350
    2.000     0.000   0.735235   0.011534   0.010366   0.021900   0.000000  -0.000000  -0.097211  -0.000000  -0.000000   30.0000     0.1418
    2.500     0.000   0.786639   0.013172   0.010900   0.024072   0.000000  -0.000000  -0.118931  -0.000000  -0.000000   30.0000     0.1478
    3.000     0.000   0.837948   0.014926   0.011562   0.026488   0.000000  -0.000000  -0.140537  -0.000000  -0.000000   30.0000     0.1531
    3.500     0.000   0.889155   0.016795   0.012330   0.029125   0.000000  -0.000000  -0.162023  -0.000000  -0.000000   30.0000     0.1577
    4.000     0.000   0.940253   0.018779   0.013165   0.031944   0.000000  -0.000000  -0.183386  -0.000000  -0.000000   30.0000     0.1619
    4.500     0.000   0.991236   0.020875   0.013991   0.034866   0.000000  -0.000000  -0.204624  -0.000000  -0.000000   30.0000     0.1656
    5.000     0.000   1.042097   0.023083   0.014823   0.037906   0.000000  -0.000000  -0.225727  -0.000000  -0.000000   30.0000     0.1690
    5.500     0.000   1.092828   0.025401   0.015702   0.041103   0.000000  -0.000000  -0.246686  -0.000000  -0.000000   30.0000     0.1721
    6.000     0.000   1.143423   0.027827   0.016671   0.044497   0.000000  -0.000000  -0.267492  -0.000000  -0.000000   30.0000     0.1749
    6.500     0.000   1.193875   0.030360   0.017713   0.048073   0.000000  -0.000000  -0.288135  -0.000000  -0.000000   30.0000     0.1775
    7.000     0.000   1.244178   0.032999   0.018876   0.051875   0.000000  -0.000000  -0.308611  -0.000000  -0.000000   30.0000     0.1799
    7.500     0.000   1.294325   0.035741   0.020290   0.056030   0.000000  -0.000000  -0.328900  -0.000000  -0.000000   30.0000     0.1821
    8.000     0.000   1.344309   0.038584   0.022140   0.060724   0.000000  -0.000000  -0.348978  -0.000000  -0.000000   30.0000     0.1841
    8.500     0.000   1.394124   0.041528   0.024666   0.066194   0.000000  -0.000000  -0.368806  -0.000000  -0.000000   30.0000     0.1860
    9.000     0.000   1.443764   0.044568   0.029128   0.073697   0.000000  -0.000000  -0.388279  -0.000000  -0.000000   30.0000     0.1878


