xflr5 v6.40

Plane name :        eGenius_40kg
Polar name :        T1-26.0 m/s-VLM2-b5.0°
Freestream speed :  26.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -2.000     5.000   0.320446   0.003414   0.010824   0.014238  -0.022448  -0.001497   0.073358   0.006915   0.006999   26.0000     0.0294
   -1.500     5.000   0.371870   0.004098   0.010844   0.014942  -0.022560  -0.001389   0.051526   0.006913   0.006998   26.0000     0.0573
   -1.000     5.000   0.423254   0.004945   0.010890   0.015835  -0.022711  -0.001282   0.029728   0.006905   0.006990   26.0000     0.0785
   -0.500     5.000   0.474616   0.006275   0.010909   0.017184  -0.022884  -0.001175   0.007970   0.006895   0.006979   26.0000     0.0952
    0.000     5.000   0.525912   0.006964   0.010917   0.017881  -0.023184  -0.001069  -0.013732   0.006882   0.006966   26.0000     0.1087
    0.500     5.000   0.577103   0.008032   0.010938   0.018970  -0.023521  -0.000963  -0.035357   0.006868   0.006952   26.0000     0.1199
    1.000     5.000   0.628209   0.009294   0.010968   0.020262  -0.023915  -0.000858  -0.056880   0.006853   0.006938   26.0000     0.1293
    1.500     5.000   0.679211   0.010688   0.011033   0.021722  -0.024376  -0.000753  -0.078283   0.006840   0.006924   26.0000     0.1373
    2.000     5.000   0.730094   0.012205   0.011164   0.023369  -0.024917  -0.000647  -0.099544   0.006830   0.006917   26.0000     0.1443
    2.500     5.000   0.780844   0.013842   0.011515   0.025357  -0.025549  -0.000540  -0.120629   0.006823   0.006916   26.0000     0.1505
    3.000     5.000   0.831444   0.015596   0.012163   0.027759  -0.026236  -0.000433  -0.141518   0.006816   0.006911   26.0000     0.1559
    3.500     5.000   0.881877   0.017461   0.012945   0.030406  -0.026934  -0.000329  -0.162193   0.006801   0.006892   26.0000     0.1608
    4.000     5.000   0.932131   0.019427   0.013842   0.033269  -0.027681  -0.000225  -0.182638   0.006781   0.006867   26.0000     0.1651
    4.500     5.000   0.982188   0.021372   0.014761   0.036133  -0.028498  -0.000122  -0.202841   0.006759   0.006841   26.0000     0.1691
    5.000     5.000   1.032011   0.023626   0.015688   0.039314  -0.029355  -0.000019  -0.222778   0.006737   0.006813   26.0000     0.1727
    5.500     5.000   1.081648   0.026056   0.016655   0.042711  -0.030267   0.000083  -0.242427   0.006712   0.006784   26.0000     0.1760
    6.000     5.000   1.131042   0.028503   0.017653   0.046156  -0.031247   0.000185  -0.261768   0.006683   0.006754   26.0000     0.1790
    6.500     5.000   1.180184   0.031048   0.018761   0.049809  -0.032289   0.000287  -0.280779   0.006654   0.006723   26.0000     0.1818
    7.000     5.000   1.229062   0.033697   0.020018   0.053715  -0.033394   0.000389  -0.299434   0.006627   0.006692   26.0000     0.1845
    7.500     5.000   1.277660   0.036452   0.021585   0.058037  -0.034567   0.000491  -0.317701   0.006603   0.006663   26.0000     0.1869
    8.000     5.000   1.325967   0.039311   0.023637   0.062948  -0.035810   0.000594  -0.335568   0.006582   0.006637   26.0000     0.1892
    8.500     5.000   1.373968   0.042274   0.026643   0.068916  -0.037116   0.000697  -0.353013   0.006554   0.006610   26.0000     0.1914


