xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-33.0 m/s-VLM2-b15.0°
Freestream speed :  33.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -1.000    15.000   0.106280   0.013114   0.011355   0.024469  -0.066721  -0.005092  -0.001532   0.024446   0.024214   33.0000     0.1074
   -0.500    15.000   0.145496   0.014557   0.011098   0.025656  -0.067215  -0.004397  -0.004413   0.024736   0.024501   33.0000     0.1075
    0.000    15.000   0.186165   0.015841   0.010555   0.026397  -0.067904  -0.003668  -0.008357   0.025057   0.024809   33.0000     0.1076
    0.500    15.000   0.226036   0.017808   0.009914   0.027721  -0.068666  -0.003039  -0.011830   0.025290   0.025030   33.0000     0.1068
    1.000    15.000   0.265918   0.018720   0.009485   0.028205  -0.069568  -0.002381  -0.016324   0.025508   0.025253   33.0000     0.1069
    1.500    15.000   0.305690   0.019184   0.009364   0.028548  -0.070686  -0.001730  -0.021126   0.025728   0.025481   33.0000     0.1071
    2.000    15.000   0.345269   0.019940   0.009399   0.029339  -0.071962  -0.001092  -0.026343   0.025936   0.025695   33.0000     0.1073
    2.500    15.000   0.384767   0.021355   0.009500   0.030855  -0.073378  -0.000466  -0.032006   0.026123   0.025890   33.0000     0.1075
    3.000    15.000   0.424263   0.023118   0.009631   0.032750  -0.074464   0.000147  -0.038068   0.026143   0.025914   33.0000     0.1076
    3.500    15.000   0.463897   0.025364   0.009838   0.035202  -0.076194   0.000741  -0.044631   0.026310   0.026084   33.0000     0.1077
    4.000    15.000   0.503558   0.027206   0.010070   0.037276  -0.078054   0.001320  -0.051646   0.026457   0.026235   33.0000     0.1079
    4.500    15.000   0.543297   0.029256   0.010325   0.039581  -0.080102   0.001892  -0.059135   0.026593   0.026371   33.0000     0.1080
    5.000    15.000   0.582628   0.031312   0.010586   0.041898  -0.082219   0.002433  -0.067042   0.026704   0.026483   33.0000     0.1082
    5.500    15.000   0.622007   0.033764   0.010859   0.044622  -0.084500   0.002963  -0.075412   0.026795   0.026577   33.0000     0.1084
    6.000    15.000   0.661329   0.036466   0.011144   0.047610  -0.086978   0.003476  -0.084239   0.026890   0.026672   33.0000     0.1086
    6.500    15.000   0.700525   0.038893   0.011395   0.050288  -0.088603   0.003948  -0.093361   0.026644   0.026430   33.0000     0.1087
    7.000    15.000   0.739655   0.041957   0.011716   0.053673  -0.091376   0.004421  -0.103100   0.026734   0.026519   33.0000     0.1089
    7.500    15.000   0.778296   0.045114   0.012055   0.057169  -0.094347   0.004884  -0.113477   0.026834   0.026616   33.0000     0.1092


