xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-18.0 m/s-VLM2
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000     0.000  -0.060445   0.000629   0.015571   0.016200  -0.000036  -0.000001   0.019330   0.000000   0.000001   18.0000     0.1529
   -2.500     0.000  -0.016428   0.000579   0.014945   0.015524  -0.000036  -0.000001   0.015243   0.000001   0.000001   18.0000     0.2396
   -2.000     0.000   0.027596   0.000654   0.014382   0.015036  -0.000036  -0.000001   0.010924   0.000001   0.000001   18.0000     0.0496
   -1.500     0.000   0.071620   0.000852   0.013845   0.014697  -0.000036  -0.000001   0.006363   0.000001   0.000001   18.0000     0.0932
   -1.000     0.000   0.115637   0.001174   0.013176   0.014350  -0.000036  -0.000001   0.001516   0.000001   0.000001   18.0000     0.1036
   -0.500     0.000   0.159641   0.001620   0.012283   0.013903  -0.000036  -0.000001  -0.003647   0.000001   0.000001   18.0000     0.1083
    0.000     0.000   0.203624   0.002190   0.011245   0.013435  -0.000037  -0.000001  -0.009099   0.000001   0.000001   18.0000     0.1109
    0.500     0.000   0.247581   0.002883   0.010975   0.013858  -0.000037  -0.000001  -0.014563   0.000001   0.000001   18.0000     0.1127
    1.000     0.000   0.291505   0.003699   0.010859   0.014558  -0.000037  -0.000001  -0.020220   0.000001   0.000001   18.0000     0.1139
    1.500     0.000   0.335389   0.004637   0.010853   0.015490  -0.000037  -0.000001  -0.026084   0.000001   0.000001   18.0000     0.1148
    2.000     0.000   0.379227   0.005698   0.010915   0.016613  -0.000037  -0.000001  -0.032163   0.000001   0.000001   18.0000     0.1155
    2.500     0.000   0.423013   0.006879   0.011046   0.017926  -0.000037  -0.000001  -0.038457   0.000001   0.000001   18.0000     0.1160
    3.000     0.000   0.466739   0.008182   0.011246   0.019428  -0.000037  -0.000001  -0.044962   0.000001   0.000001   18.0000     0.1165
    3.500     0.000   0.510399   0.009603   0.011499   0.021102  -0.000037  -0.000001  -0.051683   0.000001   0.000001   18.0000     0.1169
    4.000     0.000   0.553987   0.011144   0.011796   0.022940  -0.000038  -0.000001  -0.058620   0.000001   0.000001   18.0000     0.1172
    4.500     0.000   0.597496   0.012802   0.012121   0.024922  -0.000038  -0.000001  -0.065774   0.000001   0.000001   18.0000     0.1175
    5.000     0.000   0.640920   0.014576   0.012454   0.027031  -0.000038  -0.000001  -0.073151   0.000001   0.000001   18.0000     0.1177
    5.500     0.000   0.684253   0.016466   0.012793   0.029259  -0.000038  -0.000001  -0.080747   0.000001   0.000001   18.0000     0.1180
    6.000     0.000   0.727488   0.018470   0.013132   0.031602  -0.000038  -0.000001  -0.088561   0.000001   0.000001   18.0000     0.1182
    6.500     0.000   0.770619   0.020587   0.013482   0.034069  -0.000038  -0.000001  -0.096593   0.000001   0.000001   18.0000     0.1184
    7.000     0.000   0.813639   0.022815   0.013868   0.036683  -0.000038  -0.000001  -0.104840   0.000001   0.000001   18.0000     0.1186
    7.500     0.000   0.856543   0.025152   0.014276   0.039429  -0.000038  -0.000001  -0.113302   0.000001   0.000001   18.0000     0.1188
    8.000     0.000   0.899324   0.027597   0.014766   0.042364  -0.000038  -0.000001  -0.121981   0.000001   0.000001   18.0000     0.1189
    8.500     0.000   0.941977   0.030149   0.015500   0.045650  -0.000038  -0.000001  -0.130883   0.000001   0.000001   18.0000     0.1191
    9.000     0.000   0.984495   0.032805   0.016184   0.048989  -0.000038  -0.000001  -0.140002   0.000001   0.000002   18.0000     0.1192
    9.500     0.000   1.026871   0.035564   0.016768   0.052332  -0.000038  -0.000001  -0.149333   0.000001   0.000002   18.0000     0.1194
   10.000     0.000   1.069101   0.038423   0.017337   0.055760  -0.000038  -0.000001  -0.158874   0.000001   0.000002   18.0000     0.1195


