xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-18.0 m/s-VLM2-b10.0°
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000    10.000  -0.054654   0.007099   0.015806   0.022905  -0.045888  -0.005392   0.010055   0.016399   0.016256   18.0000     0.1233
   -2.500    10.000  -0.013455   0.007059   0.015174   0.022233  -0.045843  -0.004880   0.009190   0.016664   0.016517   18.0000     0.1730
   -2.000    10.000   0.027724   0.007159   0.014607   0.021766  -0.045914  -0.004371   0.007934   0.016921   0.016771   18.0000     0.0731
   -1.500    10.000   0.068893   0.007333   0.014069   0.021401  -0.046100  -0.003864   0.006285   0.017170   0.017017   18.0000     0.0929
   -1.000    10.000   0.110127   0.007544   0.013436   0.020980  -0.046400  -0.003360   0.004205   0.017418   0.017255   18.0000     0.0977
   -0.500    10.000   0.151817   0.009068   0.012584   0.021652  -0.046808  -0.002864   0.001550   0.017655   0.017483   18.0000     0.0996
    0.000    10.000   0.192304   0.026364   0.011527   0.037891  -0.047927  -0.002512  -0.004448   0.018083   0.017892   18.0000     0.1050
    0.500    10.000   0.232362   0.009203   0.011170   0.020373  -0.047937  -0.001885  -0.005053   0.018078   0.017904   18.0000     0.1027
    1.000    10.000   0.274321   0.008245   0.011028   0.019274  -0.048653  -0.001400  -0.008870   0.018269   0.018094   18.0000     0.1029
    1.500    10.000   0.315956   0.009729   0.010987   0.020716  -0.049456  -0.000933  -0.013345   0.018426   0.018265   18.0000     0.1034
    2.000    10.000   0.357367   0.011572   0.011016   0.022588  -0.050352  -0.000475  -0.018318   0.018580   0.018420   18.0000     0.1039
    2.500    10.000   0.398690   0.013320   0.011111   0.024432  -0.051342  -0.000027  -0.023769   0.018717   0.018559   18.0000     0.1043
    3.000    10.000   0.439990   0.015006   0.011275   0.026282  -0.052424   0.000412  -0.029692   0.018838   0.018682   18.0000     0.1047
    3.500    10.000   0.481296   0.016835   0.011502   0.028336  -0.053598   0.000841  -0.036083   0.018937   0.018789   18.0000     0.1050
    4.000    10.000   0.522549   0.019101   0.011772   0.030873  -0.054861   0.001259  -0.042945   0.019019   0.018878   18.0000     0.1054
    4.500    10.000   0.563712   0.021608   0.012113   0.033721  -0.056211   0.001665  -0.050270   0.019086   0.018949   18.0000     0.1057
    5.000    10.000   0.604807   0.024230   0.012479   0.036708  -0.057645   0.002060  -0.058064   0.019139   0.019002   18.0000     0.1060
    5.500    10.000   0.645840   0.026993   0.012855   0.039847  -0.059165   0.002441  -0.066325   0.019171   0.019037   18.0000     0.1062
    6.000    10.000   0.686802   0.029937   0.013241   0.043177  -0.060773   0.002808  -0.075050   0.019188   0.019056   18.0000     0.1065
    6.500    10.000   0.727678   0.033093   0.013640   0.046733  -0.062473   0.003161  -0.084235   0.019193   0.019062   18.0000     0.1068
    7.000    10.000   0.768451   0.036419   0.014049   0.050469  -0.064269   0.003499  -0.093875   0.019186   0.019056   18.0000     0.1070
    7.500    10.000   0.809147   0.039749   0.014460   0.054209  -0.066162   0.003823  -0.103967   0.019169   0.019039   18.0000     0.1073
    8.000    10.000   0.849789   0.043157   0.014883   0.058040  -0.068150   0.004131  -0.114502   0.019141   0.019011   18.0000     0.1075
    8.500    10.000   0.890343   0.046795   0.015324   0.062119  -0.070230   0.004423  -0.125473   0.019102   0.018972   18.0000     0.1077
    9.000    10.000   0.930788   0.050676   0.015787   0.066462  -0.072403   0.004699  -0.136873   0.019051   0.018921   18.0000     0.1080


