xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-33.0 m/s-VLM2-b10.0°
Freestream speed :  33.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000    10.000  -0.054654   0.007099   0.012131   0.019229  -0.045888  -0.005392   0.008916   0.016380   0.016256   33.0000     0.1233
   -2.500    10.000  -0.013455   0.007059   0.011704   0.018763  -0.045843  -0.004880   0.008100   0.016642   0.016517   33.0000     0.1730
   -2.000    10.000   0.027724   0.007159   0.011428   0.018587  -0.045914  -0.004371   0.006920   0.016896   0.016771   33.0000     0.0731
   -1.500    10.000   0.068893   0.007333   0.011160   0.018492  -0.046100  -0.003864   0.005343   0.017143   0.017017   33.0000     0.0929
   -1.000    10.000   0.110127   0.007544   0.010901   0.018445  -0.046400  -0.003360   0.003370   0.017382   0.017255   33.0000     0.0977
   -0.500    10.000   0.151817   0.009068   0.010595   0.019663  -0.046808  -0.002864   0.000875   0.017613   0.017483   33.0000     0.0996
    0.000    10.000   0.192304   0.026364   0.010061   0.036425  -0.047927  -0.002512  -0.004962   0.018036   0.017892   33.0000     0.1050
    0.500    10.000   0.232362   0.009203   0.009386   0.018589  -0.047937  -0.001885  -0.005661   0.018056   0.017904   33.0000     0.1027
    1.000    10.000   0.274321   0.008245   0.009025   0.017270  -0.048653  -0.001400  -0.009542   0.018240   0.018094   33.0000     0.1029
    1.500    10.000   0.315956   0.009729   0.008951   0.018680  -0.049456  -0.000933  -0.014025   0.018399   0.018265   33.0000     0.1034
    2.000    10.000   0.357367   0.011572   0.008998   0.020570  -0.050352  -0.000475  -0.018990   0.018552   0.018420   33.0000     0.1039
    2.500    10.000   0.398690   0.013320   0.009099   0.022419  -0.051342  -0.000027  -0.024437   0.018683   0.018559   33.0000     0.1043
    3.000    10.000   0.439990   0.015006   0.009248   0.024254  -0.052424   0.000412  -0.030362   0.018806   0.018682   33.0000     0.1047
    3.500    10.000   0.481296   0.016835   0.009455   0.026289  -0.053598   0.000841  -0.036760   0.018906   0.018789   33.0000     0.1050
    4.000    10.000   0.522549   0.019101   0.009704   0.028805  -0.054861   0.001259  -0.043630   0.018996   0.018878   33.0000     0.1054
    4.500    10.000   0.563712   0.021608   0.009972   0.031580  -0.056211   0.001665  -0.050977   0.019067   0.018949   33.0000     0.1057
    5.000    10.000   0.604807   0.024230   0.010239   0.034469  -0.057645   0.002060  -0.058799   0.019118   0.019002   33.0000     0.1060
    5.500    10.000   0.645840   0.026993   0.010513   0.037506  -0.059165   0.002441  -0.067092   0.019150   0.019037   33.0000     0.1062
    6.000    10.000   0.686802   0.029937   0.010789   0.040726  -0.060773   0.002808  -0.075851   0.019167   0.019056   33.0000     0.1065
    6.500    10.000   0.727678   0.033093   0.011076   0.044169  -0.062473   0.003161  -0.085070   0.019171   0.019062   33.0000     0.1068
    7.000    10.000   0.768451   0.036419   0.011383   0.047803  -0.064269   0.003499  -0.094741   0.019163   0.019056   33.0000     0.1070
    7.500    10.000   0.809147   0.039749   0.011704   0.051453  -0.066162   0.003823  -0.104859   0.019145   0.019039   33.0000     0.1073
    8.000    10.000   0.849789   0.043157   0.012039   0.055196  -0.068150   0.004131  -0.115418   0.019116   0.019011   33.0000     0.1075
    8.500    10.000   0.890343   0.046795   0.012389   0.059183  -0.070230   0.004423  -0.126415   0.019078   0.018972   33.0000     0.1077
    9.000    10.000   0.930788   0.050676   0.012731   0.063407  -0.072403   0.004699  -0.137845   0.019028   0.018921   33.0000     0.1080


