xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-18.0 m/s-VLM2-b5.0°
Freestream speed :  18.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000     5.000  -0.057107   0.001539   0.015553   0.017092  -0.023694  -0.002751   0.012041   0.008597   0.008536   18.0000     0.1315
   -2.500     5.000  -0.014822   0.001179   0.014934   0.016113  -0.023724  -0.002487   0.011486   0.008757   0.008692   18.0000     0.2040
   -2.000     5.000   0.027451   0.000973   0.014385   0.015358  -0.023818  -0.002224   0.010522   0.008915   0.008847   18.0000     0.0526
   -1.500     5.000   0.069706   0.000923   0.013861   0.014785  -0.023977  -0.001962   0.009134   0.009071   0.009000   18.0000     0.0847
   -1.000     5.000   0.111938   0.001046   0.013214   0.014259  -0.024202  -0.001701   0.007277   0.009229   0.009152   18.0000     0.0926
   -0.500     5.000   0.154153   0.001344   0.012351   0.013695  -0.024497  -0.001442   0.004884   0.009387   0.009301   18.0000     0.0961
    0.000     5.000   0.193452   0.002840   0.011293   0.014133  -0.024284  -0.001468   0.011162   0.009345   0.009259   18.0000     0.0868
    0.500     5.000   0.238638   0.003045   0.010999   0.014044  -0.025255  -0.000930  -0.001275   0.009671   0.009589   18.0000     0.0995
    1.000     5.000   0.280958   0.004375   0.010877   0.015253  -0.025711  -0.000678  -0.004968   0.009810   0.009727   18.0000     0.1004
    1.500     5.000   0.323214   0.005888   0.010860   0.016748  -0.026243  -0.000432  -0.009208   0.009946   0.009870   18.0000     0.1013
    2.000     5.000   0.365477   0.007519   0.010912   0.018431  -0.026848  -0.000189  -0.013951   0.010090   0.010015   18.0000     0.1020
    2.500     5.000   0.407709   0.009272   0.011033   0.020304  -0.027286   0.000055  -0.019176   0.010130   0.010054   18.0000     0.1025
    3.000     5.000   0.449926   0.011148   0.011218   0.022366  -0.027886   0.000291  -0.024900   0.010219   0.010146   18.0000     0.1030
    3.500     5.000   0.492108   0.013191   0.011458   0.024649  -0.028608   0.000523  -0.031117   0.010325   0.010257   18.0000     0.1035
    4.000     5.000   0.534255   0.015378   0.011738   0.027116  -0.029387   0.000751  -0.037827   0.010424   0.010359   18.0000     0.1039
    4.500     5.000   0.576356   0.017739   0.012047   0.029786  -0.030210   0.000974  -0.045027   0.010514   0.010453   18.0000     0.1043
    5.000     5.000   0.618406   0.020271   0.012369   0.032640  -0.031085   0.001192  -0.052718   0.010600   0.010540   18.0000     0.1046
    5.500     5.000   0.660366   0.022980   0.012703   0.035683  -0.031631   0.001401  -0.060867   0.010502   0.010444   18.0000     0.1049
    6.000     5.000   0.702270   0.025844   0.013047   0.038891  -0.032232   0.001597  -0.069499   0.010408   0.010352   18.0000     0.1052
    6.500     5.000   0.744112   0.028892   0.013419   0.042311  -0.032972   0.001783  -0.078614   0.010355   0.010300   18.0000     0.1055
    7.000     5.000   0.785878   0.032142   0.013815   0.045957  -0.033797   0.001961  -0.088203   0.010306   0.010250   18.0000     0.1058
    7.500     5.000   0.827495   0.035493   0.014217   0.049710  -0.034614   0.002127  -0.098253   0.010225   0.010170   18.0000     0.1061
    8.000     5.000   0.869082   0.039035   0.014626   0.053661  -0.035498   0.002280  -0.108764   0.010136   0.010082   18.0000     0.1064
    8.500     5.000   0.910565   0.042779   0.015050   0.057829  -0.036437   0.002423  -0.119726   0.010044   0.009992   18.0000     0.1066
    9.000     5.000   0.951940   0.046741   0.015482   0.062222  -0.037492   0.002558  -0.131137   0.009972   0.009923   18.0000     0.1069
    9.500     5.000   0.993121   0.050919   0.015902   0.066821  -0.037979   0.002648  -0.142935   0.009611   0.009564   18.0000     0.1072
   10.000     5.000   1.034229   0.055356   0.016324   0.071680  -0.038994   0.002751  -0.155207   0.009473   0.009429   18.0000     0.1074


