xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-22.0 m/s-VLM2
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000     0.000  -0.060445   0.000629   0.014149   0.014778  -0.000036  -0.000001   0.018813   0.000000   0.000001   22.0000     0.1529
   -2.500     0.000  -0.016428   0.000579   0.013599   0.014178  -0.000036  -0.000001   0.014753   0.000001   0.000001   22.0000     0.2396
   -2.000     0.000   0.027596   0.000654   0.013127   0.013781  -0.000036  -0.000001   0.010466   0.000001   0.000001   22.0000     0.0496
   -1.500     0.000   0.071620   0.000852   0.012683   0.013535  -0.000036  -0.000001   0.005937   0.000001   0.000001   22.0000     0.0932
   -1.000     0.000   0.115637   0.001174   0.012203   0.013377  -0.000036  -0.000001   0.001151   0.000001   0.000001   22.0000     0.1036
   -0.500     0.000   0.159641   0.001620   0.011498   0.013118  -0.000036  -0.000001  -0.003950   0.000001   0.000001   22.0000     0.1083
    0.000     0.000   0.203624   0.002190   0.010484   0.012674  -0.000037  -0.000001  -0.009390   0.000001   0.000001   22.0000     0.1109
    0.500     0.000   0.247581   0.002883   0.010168   0.013051  -0.000037  -0.000001  -0.014862   0.000001   0.000001   22.0000     0.1127
    1.000     0.000   0.291505   0.003699   0.010001   0.013700  -0.000037  -0.000001  -0.020530   0.000001   0.000001   22.0000     0.1139
    1.500     0.000   0.335389   0.004637   0.010005   0.014643  -0.000037  -0.000001  -0.026385   0.000001   0.000001   22.0000     0.1148
    2.000     0.000   0.379227   0.005698   0.010084   0.015781  -0.000037  -0.000001  -0.032454   0.000001   0.000001   22.0000     0.1155
    2.500     0.000   0.423013   0.006879   0.010221   0.017101  -0.000037  -0.000001  -0.038741   0.000001   0.000001   22.0000     0.1160
    3.000     0.000   0.466739   0.008182   0.010415   0.018596  -0.000037  -0.000001  -0.045243   0.000001   0.000001   22.0000     0.1165
    3.500     0.000   0.510399   0.009603   0.010662   0.020265  -0.000037  -0.000001  -0.051960   0.000001   0.000001   22.0000     0.1169
    4.000     0.000   0.553987   0.011144   0.010944   0.022088  -0.000038  -0.000001  -0.058895   0.000001   0.000001   22.0000     0.1172
    4.500     0.000   0.597496   0.012802   0.011244   0.024045  -0.000038  -0.000001  -0.066052   0.000001   0.000001   22.0000     0.1175
    5.000     0.000   0.640920   0.014576   0.011544   0.026121  -0.000038  -0.000001  -0.073432   0.000001   0.000001   22.0000     0.1177
    5.500     0.000   0.684253   0.016466   0.011853   0.028319  -0.000038  -0.000001  -0.081031   0.000001   0.000001   22.0000     0.1180
    6.000     0.000   0.727488   0.018470   0.012167   0.030638  -0.000038  -0.000001  -0.088849   0.000001   0.000001   22.0000     0.1182
    6.500     0.000   0.770619   0.020587   0.012498   0.033085  -0.000038  -0.000001  -0.096885   0.000001   0.000001   22.0000     0.1184
    7.000     0.000   0.813639   0.022815   0.012875   0.035690  -0.000038  -0.000001  -0.105136   0.000001   0.000001   22.0000     0.1186
    7.500     0.000   0.856543   0.025152   0.013305   0.038457  -0.000038  -0.000001  -0.113603   0.000001   0.000001   22.0000     0.1188
    8.000     0.000   0.899324   0.027597   0.013816   0.041414  -0.000038  -0.000001  -0.122289   0.000001   0.000001   22.0000     0.1189
    8.500     0.000   0.941977   0.030149   0.014478   0.044627  -0.000038  -0.000001  -0.131198   0.000001   0.000001   22.0000     0.1191
    9.000     0.000   0.984495   0.032805   0.015053   0.047858  -0.000038  -0.000001  -0.140319   0.000001   0.000002   22.0000     0.1192
    9.500     0.000   1.026871   0.035564   0.015584   0.051147  -0.000038  -0.000001  -0.149652   0.000001   0.000002   22.0000     0.1194
   10.000     0.000   1.069101   0.038423   0.016104   0.054526  -0.000038  -0.000001  -0.159193   0.000001   0.000002   22.0000     0.1195


