xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-30.0 m/s-VLM2-b15.0°
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -1.000    15.000   0.106280   0.013114   0.011759   0.024873  -0.066721  -0.005092  -0.001394   0.024459   0.024214   30.0000     0.1074
   -0.500    15.000   0.145496   0.014557   0.011303   0.025860  -0.067215  -0.004397  -0.004335   0.024753   0.024501   30.0000     0.1075
    0.000    15.000   0.186165   0.015841   0.010697   0.026539  -0.067904  -0.003668  -0.008298   0.025070   0.024809   30.0000     0.1076
    0.500    15.000   0.226036   0.017808   0.010268   0.028076  -0.068666  -0.003039  -0.011707   0.025290   0.025030   30.0000     0.1068
    1.000    15.000   0.265918   0.018720   0.009903   0.028623  -0.069568  -0.002381  -0.016181   0.025515   0.025253   30.0000     0.1069
    1.500    15.000   0.305690   0.019184   0.009713   0.028897  -0.070686  -0.001730  -0.021004   0.025737   0.025481   30.0000     0.1071
    2.000    15.000   0.345269   0.019940   0.009735   0.029676  -0.071962  -0.001092  -0.026225   0.025943   0.025695   30.0000     0.1073
    2.500    15.000   0.384767   0.021355   0.009834   0.031189  -0.073378  -0.000466  -0.031890   0.026131   0.025890   30.0000     0.1075
    3.000    15.000   0.424263   0.023118   0.009968   0.033086  -0.074464   0.000147  -0.037951   0.026154   0.025914   30.0000     0.1076
    3.500    15.000   0.463897   0.025364   0.010177   0.035541  -0.076194   0.000741  -0.044514   0.026319   0.026084   30.0000     0.1077
    4.000    15.000   0.503558   0.027206   0.010418   0.037623  -0.078054   0.001320  -0.051527   0.026463   0.026235   30.0000     0.1079
    4.500    15.000   0.543297   0.029256   0.010689   0.039945  -0.080102   0.001892  -0.059011   0.026596   0.026371   30.0000     0.1080
    5.000    15.000   0.582628   0.031312   0.010969   0.042282  -0.082219   0.002433  -0.066913   0.026707   0.026483   30.0000     0.1082
    5.500    15.000   0.622007   0.033764   0.011262   0.045026  -0.084500   0.002963  -0.075277   0.026801   0.026577   30.0000     0.1084
    6.000    15.000   0.661329   0.036466   0.011570   0.048036  -0.086978   0.003476  -0.084098   0.026897   0.026672   30.0000     0.1086
    6.500    15.000   0.700525   0.038893   0.011840   0.050733  -0.088603   0.003948  -0.093214   0.026653   0.026430   30.0000     0.1087
    7.000    15.000   0.739655   0.041957   0.012184   0.054141  -0.091376   0.004421  -0.102947   0.026742   0.026519   30.0000     0.1089
    7.500    15.000   0.778296   0.045114   0.012544   0.057657  -0.094347   0.004884  -0.113320   0.026842   0.026616   30.0000     0.1092


