xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-30.0 m/s-VLM2
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000     0.000  -0.060445   0.000629   0.012268   0.012896  -0.000036  -0.000001   0.018148   0.000000   0.000001   30.0000     0.1529
   -2.500     0.000  -0.016428   0.000579   0.011844   0.012423  -0.000036  -0.000001   0.014131   0.000001   0.000001   30.0000     0.2396
   -2.000     0.000   0.027596   0.000654   0.011538   0.012192  -0.000036  -0.000001   0.009899   0.000001   0.000001   30.0000     0.0496
   -1.500     0.000   0.071620   0.000852   0.011232   0.012084  -0.000036  -0.000001   0.005418   0.000001   0.000001   30.0000     0.0932
   -1.000     0.000   0.115637   0.001174   0.010852   0.012026  -0.000036  -0.000001   0.000667   0.000001   0.000001   30.0000     0.1036
   -0.500     0.000   0.159641   0.001620   0.010343   0.011963  -0.000036  -0.000001  -0.004369   0.000001   0.000001   30.0000     0.1083
    0.000     0.000   0.203624   0.002190   0.009759   0.011949  -0.000037  -0.000001  -0.009672   0.000001   0.000001   30.0000     0.1109
    0.500     0.000   0.247581   0.002883   0.009367   0.012250  -0.000037  -0.000001  -0.015161   0.000001   0.000001   30.0000     0.1127
    1.000     0.000   0.291505   0.003699   0.009030   0.012729  -0.000037  -0.000001  -0.020874   0.000001   0.000001   30.0000     0.1139
    1.500     0.000   0.335389   0.004637   0.008997   0.013634  -0.000037  -0.000001  -0.026734   0.000001   0.000001   30.0000     0.1148
    2.000     0.000   0.379227   0.005698   0.009065   0.014763  -0.000037  -0.000001  -0.032800   0.000001   0.000001   30.0000     0.1155
    2.500     0.000   0.423013   0.006879   0.009192   0.016071  -0.000037  -0.000001  -0.039083   0.000001   0.000001   30.0000     0.1160
    3.000     0.000   0.466739   0.008182   0.009350   0.017532  -0.000037  -0.000001  -0.045590   0.000001   0.000001   30.0000     0.1165
    3.500     0.000   0.510399   0.009603   0.009579   0.019182  -0.000037  -0.000001  -0.052306   0.000001   0.000001   30.0000     0.1169
    4.000     0.000   0.553987   0.011144   0.009826   0.020969  -0.000038  -0.000001  -0.059245   0.000001   0.000001   30.0000     0.1172
    4.500     0.000   0.597496   0.012802   0.010080   0.022882  -0.000038  -0.000001  -0.066408   0.000001   0.000001   30.0000     0.1175
    5.000     0.000   0.640920   0.014576   0.010331   0.024908  -0.000038  -0.000001  -0.073796   0.000001   0.000001   30.0000     0.1177
    5.500     0.000   0.684253   0.016466   0.010590   0.027057  -0.000038  -0.000001  -0.081407   0.000001   0.000001   30.0000     0.1180
    6.000     0.000   0.727488   0.018470   0.010873   0.029343  -0.000038  -0.000001  -0.089235   0.000001   0.000001   30.0000     0.1182
    6.500     0.000   0.770619   0.020587   0.011187   0.031774  -0.000038  -0.000001  -0.097281   0.000001   0.000001   30.0000     0.1184
    7.000     0.000   0.813639   0.022815   0.011561   0.034375  -0.000038  -0.000001  -0.105538   0.000001   0.000001   30.0000     0.1186
    7.500     0.000   0.856543   0.025152   0.011998   0.037151  -0.000038  -0.000001  -0.114012   0.000001   0.000001   30.0000     0.1188
    8.000     0.000   0.899324   0.027597   0.012501   0.040099  -0.000038  -0.000001  -0.122707   0.000001   0.000001   30.0000     0.1189
    8.500     0.000   0.941977   0.030149   0.013044   0.043193  -0.000038  -0.000001  -0.131622   0.000001   0.000001   30.0000     0.1191
    9.000     0.000   0.984495   0.032805   0.013488   0.046293  -0.000038  -0.000001  -0.140748   0.000001   0.000002   30.0000     0.1192
    9.500     0.000   1.026871   0.035564   0.013941   0.049505  -0.000038  -0.000001  -0.150084   0.000001   0.000002   30.0000     0.1194
   10.000     0.000   1.069101   0.038423   0.014385   0.052807  -0.000038  -0.000001  -0.159624   0.000001   0.000002   30.0000     0.1195


