xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-33.0 m/s-VLM2-b5.0°
Freestream speed :  33.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000     5.000  -0.057107   0.001539   0.011817   0.013356  -0.023694  -0.002751   0.010839   0.008585   0.008536   33.0000     0.1315
   -2.500     5.000  -0.014822   0.001179   0.011388   0.012567  -0.023724  -0.002487   0.010328   0.008742   0.008692   33.0000     0.2040
   -2.000     5.000   0.027451   0.000973   0.011117   0.012090  -0.023818  -0.002224   0.009435   0.008898   0.008847   33.0000     0.0526
   -1.500     5.000   0.069706   0.000923   0.010857   0.011781  -0.023977  -0.001962   0.008120   0.009052   0.009000   33.0000     0.0847
   -1.000     5.000   0.111938   0.001046   0.010610   0.011655  -0.024202  -0.001701   0.006379   0.009205   0.009152   33.0000     0.0926
   -0.500     5.000   0.154153   0.001344   0.010300   0.011644  -0.024497  -0.001442   0.004152   0.009359   0.009301   33.0000     0.0961
    0.000     5.000   0.193452   0.002840   0.009704   0.012544  -0.024284  -0.001468   0.010573   0.009321   0.009259   33.0000     0.0868
    0.500     5.000   0.238638   0.003045   0.009059   0.012104  -0.025255  -0.000930  -0.001965   0.009657   0.009589   33.0000     0.0995
    1.000     5.000   0.280958   0.004375   0.008769   0.013144  -0.025711  -0.000678  -0.005705   0.009792   0.009727   33.0000     0.1004
    1.500     5.000   0.323214   0.005888   0.008750   0.014638  -0.026243  -0.000432  -0.009942   0.009930   0.009870   33.0000     0.1013
    2.000     5.000   0.365477   0.007519   0.008808   0.016327  -0.026848  -0.000189  -0.014679   0.010073   0.010015   33.0000     0.1020
    2.500     5.000   0.407709   0.009272   0.008930   0.018202  -0.027286   0.000055  -0.019899   0.010110   0.010054   33.0000     0.1025
    3.000     5.000   0.449926   0.011148   0.009084   0.020232  -0.027886   0.000291  -0.025628   0.010200   0.010146   33.0000     0.1030
    3.500     5.000   0.492108   0.013191   0.009292   0.022483  -0.028608   0.000523  -0.031851   0.010308   0.010257   33.0000     0.1035
    4.000     5.000   0.534255   0.015378   0.009518   0.024896  -0.029387   0.000751  -0.038574   0.010410   0.010359   33.0000     0.1039
    4.500     5.000   0.576356   0.017739   0.009752   0.027490  -0.030210   0.000974  -0.045795   0.010502   0.010453   33.0000     0.1043
    5.000     5.000   0.618406   0.020271   0.009992   0.030263  -0.031085   0.001192  -0.053512   0.010587   0.010540   33.0000     0.1046
    5.500     5.000   0.660366   0.022980   0.010241   0.033221  -0.031631   0.001401  -0.061691   0.010490   0.010444   33.0000     0.1049
    6.000     5.000   0.702270   0.025844   0.010506   0.036350  -0.032232   0.001597  -0.070354   0.010397   0.010352   33.0000     0.1052
    6.500     5.000   0.744112   0.028892   0.010791   0.039683  -0.032972   0.001783  -0.079500   0.010343   0.010300   33.0000     0.1055
    7.000     5.000   0.785878   0.032142   0.011092   0.043234  -0.033797   0.001961  -0.089118   0.010292   0.010250   33.0000     0.1058
    7.500     5.000   0.827495   0.035493   0.011408   0.046901  -0.034614   0.002127  -0.099194   0.010210   0.010170   33.0000     0.1061
    8.000     5.000   0.869082   0.039035   0.011725   0.050760  -0.035498   0.002280  -0.109729   0.010119   0.010082   33.0000     0.1064
    8.500     5.000   0.910565   0.042779   0.012034   0.054813  -0.036437   0.002423  -0.120721   0.010028   0.009992   33.0000     0.1066
    9.000     5.000   0.951940   0.046741   0.012345   0.059086  -0.037492   0.002558  -0.132164   0.009957   0.009923   33.0000     0.1069
    9.500     5.000   0.993121   0.050919   0.012659   0.063578  -0.037979   0.002648  -0.143992   0.009596   0.009564   33.0000     0.1072
   10.000     5.000   1.034229   0.055356   0.013003   0.068359  -0.038994   0.002751  -0.156285   0.009459   0.009429   33.0000     0.1074


