xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-22.0 m/s-VLM2-b15.0°
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000    15.000  -0.051113   0.012304   0.014991   0.027296  -0.066366  -0.007940   0.006899   0.023206   0.022948   22.0000     0.1100
   -2.500    15.000  -0.011690   0.012149   0.014442   0.026591  -0.066213  -0.007217   0.005533   0.023543   0.023283   22.0000     0.1156
   -2.000    15.000   0.027697   0.012171   0.013975   0.026146  -0.066222  -0.006501   0.003780   0.023869   0.023606   22.0000     0.1048
   -1.500    15.000   0.067026   0.012428   0.013535   0.025962  -0.066391  -0.005792   0.001622   0.024182   0.023916   22.0000     0.1068
   -1.000    15.000   0.106280   0.013114   0.013094   0.026208  -0.066721  -0.005092  -0.000949   0.024485   0.024214   22.0000     0.1074
   -0.500    15.000   0.145496   0.014557   0.012545   0.027102  -0.067215  -0.004397  -0.003917   0.024781   0.024501   22.0000     0.1075
    0.000    15.000   0.186165   0.015841   0.011460   0.027302  -0.067904  -0.003668  -0.008024   0.025120   0.024809   22.0000     0.1076
    0.500    15.000   0.226036   0.017808   0.010995   0.028802  -0.068666  -0.003039  -0.011447   0.025324   0.025030   22.0000     0.1068
    1.000    15.000   0.265918   0.018720   0.010749   0.029470  -0.069568  -0.002381  -0.015887   0.025542   0.025253   22.0000     0.1069
    1.500    15.000   0.305690   0.019184   0.010662   0.029846  -0.070686  -0.001730  -0.020679   0.025757   0.025481   22.0000     0.1071
    2.000    15.000   0.345269   0.019940   0.010681   0.030621  -0.071962  -0.001092  -0.025902   0.025962   0.025695   22.0000     0.1073
    2.500    15.000   0.384767   0.021355   0.010782   0.032137  -0.073378  -0.000466  -0.031566   0.026156   0.025890   22.0000     0.1075
    3.000    15.000   0.424263   0.023118   0.010934   0.034053  -0.074464   0.000147  -0.037624   0.026179   0.025914   22.0000     0.1076
    3.500    15.000   0.463897   0.025364   0.011177   0.036541  -0.076194   0.000741  -0.044178   0.026347   0.026084   22.0000     0.1077
    4.000    15.000   0.503558   0.027206   0.011454   0.038660  -0.078054   0.001320  -0.051181   0.026490   0.026235   22.0000     0.1079
    4.500    15.000   0.543297   0.029256   0.011756   0.041012  -0.080102   0.001892  -0.058659   0.026621   0.026371   22.0000     0.1080
    5.000    15.000   0.582628   0.031312   0.012077   0.043390  -0.082219   0.002433  -0.066550   0.026729   0.026483   22.0000     0.1082
    5.500    15.000   0.622007   0.033764   0.012423   0.046187  -0.084500   0.002963  -0.074899   0.026822   0.026577   22.0000     0.1084
    6.000    15.000   0.661329   0.036466   0.012791   0.049257  -0.086978   0.003476  -0.083703   0.026917   0.026672   22.0000     0.1086
    6.500    15.000   0.700525   0.038893   0.013114   0.052007  -0.088603   0.003948  -0.092806   0.026671   0.026430   22.0000     0.1087
    7.000    15.000   0.739655   0.041957   0.013510   0.055467  -0.091376   0.004421  -0.102524   0.026762   0.026519   22.0000     0.1089
    7.500    15.000   0.778296   0.045114   0.013923   0.059037  -0.094347   0.004884  -0.112884   0.026863   0.026616   22.0000     0.1092


