xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-26.0 m/s-VLM2-b15.0°
Freestream speed :  26.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -1.000    15.000   0.106280   0.013114   0.012401   0.025515  -0.066721  -0.005092  -0.001180   0.024469   0.024214   26.0000     0.1074
   -0.500    15.000   0.145496   0.014557   0.011897   0.026455  -0.067215  -0.004397  -0.004134   0.024764   0.024501   26.0000     0.1075
    0.000    15.000   0.186165   0.015841   0.011050   0.026891  -0.067904  -0.003668  -0.008170   0.025092   0.024809   26.0000     0.1076
    0.500    15.000   0.226036   0.017808   0.010601   0.028408  -0.068666  -0.003039  -0.011586   0.025304   0.025030   26.0000     0.1068
    1.000    15.000   0.265918   0.018720   0.010294   0.029014  -0.069568  -0.002381  -0.016043   0.025525   0.025253   26.0000     0.1069
    1.500    15.000   0.305690   0.019184   0.010155   0.029339  -0.070686  -0.001730  -0.020850   0.025744   0.025481   26.0000     0.1071
    2.000    15.000   0.345269   0.019940   0.010178   0.030119  -0.071962  -0.001092  -0.026071   0.025949   0.025695   26.0000     0.1073
    2.500    15.000   0.384767   0.021355   0.010281   0.031636  -0.073378  -0.000466  -0.031734   0.026141   0.025890   26.0000     0.1075
    3.000    15.000   0.424263   0.023118   0.010426   0.033544  -0.074464   0.000147  -0.037793   0.026164   0.025914   26.0000     0.1076
    3.500    15.000   0.463897   0.025364   0.010651   0.036015  -0.076194   0.000741  -0.044351   0.026331   0.026084   26.0000     0.1077
    4.000    15.000   0.503558   0.027206   0.010908   0.038113  -0.078054   0.001320  -0.051359   0.026474   0.026235   26.0000     0.1079
    4.500    15.000   0.543297   0.029256   0.011194   0.040449  -0.080102   0.001892  -0.058839   0.026606   0.026371   26.0000     0.1080
    5.000    15.000   0.582628   0.031312   0.011495   0.042808  -0.082219   0.002433  -0.066735   0.026715   0.026483   26.0000     0.1082
    5.500    15.000   0.622007   0.033764   0.011818   0.045581  -0.084500   0.002963  -0.075091   0.026809   0.026577   26.0000     0.1084
    6.000    15.000   0.661329   0.036466   0.012157   0.048623  -0.086978   0.003476  -0.083903   0.026905   0.026672   26.0000     0.1086
    6.500    15.000   0.700525   0.038893   0.012454   0.051347  -0.088603   0.003948  -0.093012   0.026659   0.026430   26.0000     0.1087
    7.000    15.000   0.739655   0.041957   0.012829   0.054786  -0.091376   0.004421  -0.102737   0.026750   0.026519   26.0000     0.1089
    7.500    15.000   0.778296   0.045114   0.013214   0.058328  -0.094347   0.004884  -0.113103   0.026850   0.026616   26.0000     0.1092


