xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-30.0 m/s-VLM2-b10.0°
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000    10.000  -0.054654   0.007099   0.012707   0.019805  -0.045888  -0.005392   0.009094   0.016383   0.016256   30.0000     0.1233
   -2.500    10.000  -0.013455   0.007059   0.012262   0.019321  -0.045843  -0.004880   0.008274   0.016645   0.016517   30.0000     0.1730
   -2.000    10.000   0.027724   0.007159   0.011937   0.019096  -0.045914  -0.004371   0.007082   0.016899   0.016771   30.0000     0.0731
   -1.500    10.000   0.068893   0.007333   0.011621   0.018953  -0.046100  -0.003864   0.005492   0.017146   0.017017   30.0000     0.0929
   -1.000    10.000   0.110127   0.007544   0.011250   0.018794  -0.046400  -0.003360   0.003487   0.017389   0.017255   30.0000     0.0977
   -0.500    10.000   0.151817   0.009068   0.010754   0.019822  -0.046808  -0.002864   0.000936   0.017622   0.017483   30.0000     0.0996
    0.000    10.000   0.192304   0.026364   0.010196   0.036560  -0.047927  -0.002512  -0.004909   0.018041   0.017892   30.0000     0.1050
    0.500    10.000   0.232362   0.009203   0.009771   0.018974  -0.047937  -0.001885  -0.005532   0.018050   0.017904   30.0000     0.1027
    1.000    10.000   0.274321   0.008245   0.009409   0.017654  -0.048653  -0.001400  -0.009414   0.018244   0.018094   30.0000     0.1029
    1.500    10.000   0.315956   0.009729   0.009284   0.019013  -0.049456  -0.000933  -0.013913   0.018403   0.018265   30.0000     0.1034
    2.000    10.000   0.357367   0.011572   0.009328   0.020900  -0.050352  -0.000475  -0.018879   0.018555   0.018420   30.0000     0.1039
    2.500    10.000   0.398690   0.013320   0.009427   0.022747  -0.051342  -0.000027  -0.024327   0.018690   0.018559   30.0000     0.1043
    3.000    10.000   0.439990   0.015006   0.009567   0.024574  -0.052424   0.000412  -0.030254   0.018812   0.018682   30.0000     0.1047
    3.500    10.000   0.481296   0.016835   0.009776   0.026610  -0.053598   0.000841  -0.036651   0.018909   0.018789   30.0000     0.1050
    4.000    10.000   0.522549   0.019101   0.010036   0.029137  -0.054861   0.001259  -0.043518   0.018997   0.018878   30.0000     0.1054
    4.500    10.000   0.563712   0.021608   0.010326   0.031934  -0.056211   0.001665  -0.050858   0.019067   0.018949   30.0000     0.1057
    5.000    10.000   0.604807   0.024230   0.010613   0.034842  -0.057645   0.002060  -0.058674   0.019119   0.019002   30.0000     0.1060
    5.500    10.000   0.645840   0.026993   0.010905   0.037898  -0.059165   0.002441  -0.066961   0.019154   0.019037   30.0000     0.1062
    6.000    10.000   0.686802   0.029937   0.011201   0.041138  -0.060773   0.002808  -0.075713   0.019172   0.019056   30.0000     0.1065
    6.500    10.000   0.727678   0.033093   0.011507   0.044600  -0.062473   0.003161  -0.084925   0.019175   0.019062   30.0000     0.1068
    7.000    10.000   0.768451   0.036419   0.011836   0.048255  -0.064269   0.003499  -0.094590   0.019167   0.019056   30.0000     0.1070
    7.500    10.000   0.809147   0.039749   0.012174   0.051923  -0.066162   0.003823  -0.104704   0.019148   0.019039   30.0000     0.1073
    8.000    10.000   0.849789   0.043157   0.012524   0.055681  -0.068150   0.004131  -0.115260   0.019120   0.019011   30.0000     0.1075
    8.500    10.000   0.890343   0.046795   0.012891   0.059685  -0.070230   0.004423  -0.126253   0.019081   0.018972   30.0000     0.1077
    9.000    10.000   0.930788   0.050676   0.013256   0.063931  -0.072403   0.004699  -0.137677   0.019032   0.018921   30.0000     0.1080


