xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-22.0 m/s-VLM2-b5.0°
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000     5.000  -0.057107   0.001539   0.014191   0.015730  -0.023694  -0.002751   0.011593   0.008591   0.008536   22.0000     0.1315
   -2.500     5.000  -0.014822   0.001179   0.013633   0.014812  -0.023724  -0.002487   0.011052   0.008751   0.008692   22.0000     0.2040
   -2.000     5.000   0.027451   0.000973   0.013164   0.014137  -0.023818  -0.002224   0.010108   0.008908   0.008847   22.0000     0.0526
   -1.500     5.000   0.069706   0.000923   0.012729   0.013653  -0.023977  -0.001962   0.008745   0.009064   0.009000   22.0000     0.0847
   -1.000     5.000   0.111938   0.001046   0.012264   0.013310  -0.024202  -0.001701   0.006942   0.009219   0.009152   22.0000     0.0926
   -0.500     5.000   0.154153   0.001344   0.011599   0.012943  -0.024497  -0.001442   0.004608   0.009378   0.009301   22.0000     0.0961
    0.000     5.000   0.193452   0.002840   0.010566   0.013406  -0.024284  -0.001468   0.010895   0.009337   0.009259   22.0000     0.0868
    0.500     5.000   0.238638   0.003045   0.010235   0.013280  -0.025255  -0.000930  -0.001551   0.009665   0.009589   22.0000     0.0995
    1.000     5.000   0.280958   0.004375   0.010061   0.014436  -0.025711  -0.000678  -0.005258   0.009803   0.009727   22.0000     0.1004
    1.500     5.000   0.323214   0.005888   0.010051   0.015940  -0.026243  -0.000432  -0.009494   0.009939   0.009870   22.0000     0.1013
    2.000     5.000   0.365477   0.007519   0.010120   0.017639  -0.026848  -0.000189  -0.014230   0.010082   0.010015   22.0000     0.1020
    2.500     5.000   0.407709   0.009272   0.010249   0.019520  -0.027286   0.000055  -0.019451   0.010123   0.010054   22.0000     0.1025
    3.000     5.000   0.449926   0.011148   0.010429   0.021577  -0.027886   0.000291  -0.025174   0.010212   0.010146   22.0000     0.1030
    3.500     5.000   0.492108   0.013191   0.010663   0.023854  -0.028608   0.000523  -0.031392   0.010318   0.010257   22.0000     0.1035
    4.000     5.000   0.534255   0.015378   0.010930   0.026308  -0.029387   0.000751  -0.038103   0.010418   0.010359   22.0000     0.1039
    4.500     5.000   0.576356   0.017739   0.011219   0.028958  -0.030210   0.000974  -0.045307   0.010508   0.010453   22.0000     0.1043
    5.000     5.000   0.618406   0.020271   0.011516   0.031788  -0.031085   0.001192  -0.053005   0.010594   0.010540   22.0000     0.1046
    5.500     5.000   0.660366   0.022980   0.011828   0.034808  -0.031631   0.001401  -0.061161   0.010497   0.010444   22.0000     0.1049
    6.000     5.000   0.702270   0.025844   0.012151   0.037996  -0.032232   0.001597  -0.069801   0.010403   0.010352   22.0000     0.1052
    6.500     5.000   0.744112   0.028892   0.012501   0.041392  -0.032972   0.001783  -0.078925   0.010350   0.010300   22.0000     0.1055
    7.000     5.000   0.785878   0.032142   0.012865   0.045007  -0.033797   0.001961  -0.088523   0.010300   0.010250   22.0000     0.1058
    7.500     5.000   0.827495   0.035493   0.013236   0.048729  -0.034614   0.002127  -0.098583   0.010219   0.010170   22.0000     0.1061
    8.000     5.000   0.869082   0.039035   0.013608   0.052643  -0.035498   0.002280  -0.109103   0.010130   0.010082   22.0000     0.1064
    8.500     5.000   0.910565   0.042779   0.013989   0.056769  -0.036437   0.002423  -0.120076   0.010038   0.009992   22.0000     0.1066
    9.000     5.000   0.951940   0.046741   0.014382   0.061122  -0.037492   0.002558  -0.131497   0.009966   0.009923   22.0000     0.1069
    9.500     5.000   0.993121   0.050919   0.014766   0.065685  -0.037979   0.002648  -0.143305   0.009605   0.009564   22.0000     0.1072
   10.000     5.000   1.034229   0.055356   0.015157   0.070514  -0.038994   0.002751  -0.155584   0.009467   0.009429   22.0000     0.1074


