xflr5 v6.58

Plane name :        FunCub(Wing-Elevator-Fin)
Polar name :        T1-22.0 m/s-VLM2-b10.0°
Freestream speed :  22.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000    10.000  -0.054654   0.007099   0.014482   0.021580  -0.045888  -0.005392   0.009641   0.016392   0.016256   22.0000     0.1233
   -2.500    10.000  -0.013455   0.007059   0.013917   0.020976  -0.045843  -0.004880   0.008791   0.016655   0.016517   22.0000     0.1730
   -2.000    10.000   0.027724   0.007159   0.013435   0.020594  -0.045914  -0.004371   0.007558   0.016911   0.016771   22.0000     0.0731
   -1.500    10.000   0.068893   0.007333   0.012986   0.020318  -0.046100  -0.003864   0.005932   0.017160   0.017017   22.0000     0.0929
   -1.000    10.000   0.110127   0.007544   0.012519   0.020063  -0.046400  -0.003360   0.003900   0.017403   0.017255   22.0000     0.0977
   -0.500    10.000   0.151817   0.009068   0.011875   0.020943  -0.046808  -0.002864   0.001306   0.017640   0.017483   22.0000     0.0996
    0.000    10.000   0.192304   0.026364   0.010850   0.037215  -0.047927  -0.002512  -0.004680   0.018070   0.017892   22.0000     0.1050
    0.500    10.000   0.232362   0.009203   0.010460   0.019663  -0.047937  -0.001885  -0.005296   0.018068   0.017904   22.0000     0.1027
    1.000    10.000   0.274321   0.008245   0.010260   0.018506  -0.048653  -0.001400  -0.009129   0.018258   0.018094   22.0000     0.1029
    1.500    10.000   0.315956   0.009729   0.010212   0.019941  -0.049456  -0.000933  -0.013606   0.018414   0.018265   22.0000     0.1034
    2.000    10.000   0.357367   0.011572   0.010260   0.021832  -0.050352  -0.000475  -0.018571   0.018568   0.018420   22.0000     0.1039
    2.500    10.000   0.398690   0.013320   0.010364   0.023684  -0.051342  -0.000027  -0.024019   0.018706   0.018559   22.0000     0.1043
    3.000    10.000   0.439990   0.015006   0.010526   0.025532  -0.052424   0.000412  -0.029940   0.018827   0.018682   22.0000     0.1047
    3.500    10.000   0.481296   0.016835   0.010754   0.027588  -0.053598   0.000841  -0.036331   0.018925   0.018789   22.0000     0.1050
    4.000    10.000   0.522549   0.019101   0.011025   0.030126  -0.054861   0.001259  -0.043193   0.019009   0.018878   22.0000     0.1054
    4.500    10.000   0.563712   0.021608   0.011351   0.032959  -0.056211   0.001665  -0.050523   0.019077   0.018949   22.0000     0.1057
    5.000    10.000   0.604807   0.024230   0.011688   0.035917  -0.057645   0.002060  -0.058324   0.019129   0.019002   22.0000     0.1060
    5.500    10.000   0.645840   0.026993   0.012036   0.039028  -0.059165   0.002441  -0.066593   0.019162   0.019037   22.0000     0.1062
    6.000    10.000   0.686802   0.029937   0.012392   0.042328  -0.060773   0.002808  -0.075327   0.019179   0.019056   22.0000     0.1065
    6.500    10.000   0.727678   0.033093   0.012757   0.045850  -0.062473   0.003161  -0.084522   0.019184   0.019062   22.0000     0.1068
    7.000    10.000   0.768451   0.036419   0.013138   0.049558  -0.064269   0.003499  -0.094171   0.019178   0.019056   22.0000     0.1070
    7.500    10.000   0.809147   0.039749   0.013519   0.053268  -0.066162   0.003823  -0.104273   0.019160   0.019039   22.0000     0.1073
    8.000    10.000   0.849789   0.043157   0.013911   0.057068  -0.068150   0.004131  -0.114818   0.019132   0.019011   22.0000     0.1075
    8.500    10.000   0.890343   0.046795   0.014322   0.061116  -0.070230   0.004423  -0.125799   0.019094   0.018972   22.0000     0.1077
    9.000    10.000   0.930788   0.050676   0.014744   0.065420  -0.072403   0.004699  -0.137210   0.019043   0.018921   22.0000     0.1080


